key,job_role,job_title,company_name,skills,job_type,location,experience
35,data engineer,"sr engineer, data development",transunion,"eks,agile software development teams,root cause analysis",full time,chennai,2
36,data engineer,data centre engineering operations engineer,amazon music,"compliance auditing,crac/crahs/ahus,m&e",full time,,4
37,data engineer,product solution engineer (cloudera data platform),phonepe,"data platforms,cloudera data platform,athena",full time,bengaluru,4
38,data engineer,data engineer iii-big data,chase bank,"flink,sql,emr,java,aws glue,nosql",full time,bengaluru,4
39,data engineer,data engineer ii-big data,chase bank,"sql,databricks,emr,java,aws glue",full time,bengaluru,3
40,data engineer,data engineer ii-big data,chase bank,"sql,databricks,emr,java,aws glue",full time,bengaluru,3
41,data engineer,azure data engineer,elite,,full time,coimbatore,8
42,data engineer,data engineer with python,hnm solutions,"python,aws,pyspark",full time,chennai,5
43,data engineer,data engineer_dbt | permanent wfh/ remote,wovv technologies (division of techno compass consulting pvt ltd),"dbt,snowflake,data lakehouse,sql,aws","full time,work from home","mumbai,chennai",7
44,data engineer,azure data engineer - manager - bangalore (job code : j47642),sampoorna consultants private limited,"databricks,adf",full time,bengaluru,12
45,data engineer,big data engineer,dmaic academy and consultancy,"azure synapse analytics,azure storage explorer",full time,coimbatore,8
46,data engineer,data engineer,a.p. moller - maersk,"api automation framework,akamai cloud test",full time,bengaluru,8
47,data engineer,lead software engineer - data engineer,chase bank,"mobile,software engineering,agile methodologies",full time,hyderabad,6
48,data engineer,"electrical design engineer, apac data center design engineering",amazon music,"modelling,earthing,protections schemes",full time,,7
49,data engineer,data engineer,ford motor company,"cloud run,pubsub,dbt,airflow,python",full time,,5
50,data engineer,engineer-data base modelling,axa,"data warehouse design,data querying,mpp databases",full time,gurugram,1
51,data engineer,engineer-data warehousing,axa,"microstrategy,dbt,adls,sql,power bi",full time,gurugram,1
52,data engineer,big data engineer,metlife,"delta lake,hdfs,java,hive,flume,scala",full time,hyderabad,5
53,data engineer,sr. data engineer,amazon music,"html,sql,java,dynamo db,devops",full time,,4
54,data engineer,engineer- data platform optimization,axa,"microstrategy,sql,databricks,sdlc,power bi",full time,gurugram,1
55,data engineer,azure big data engineer,metlife,"data science,hive,scala,spark,python",full time,hyderabad,9
56,data engineer,"data engineer, business process reengineering",apple,"snowflake,dimensional data modeling,dev to production processes",full time,hyderabad,11
57,data engineer,senior data engineer,ford motor company,"cloud functions,cloudsql,cloud composer",full time,chennai,2
58,data engineer,lead consultant- google cloud platform (gcp) data engineer,genpact,"etl processes,gcp services,dataprep,python",full time,hyderabad,1
59,data engineer,asst. manager - aws data engineer,genpact,"athena,glue,aws,sql,etl,s3,python",full time,bengaluru,1
60,data engineer,tableau data engineer (infrastructure systems),apple,"snowflake,sql,d3,vertica,python,perl",full time,hyderabad,5
61,data engineer,cloud engineer,lyros technologies private limited,,full time,chennai,7
62,data engineer,data engineer ii,zendesk,"backend integrations,java,database design",full time,bengaluru,2
63,data engineer,senior data engineer,a.p. moller - maersk,"log data,scikit-learn,delta,jsons,d3js",full time,bengaluru,6
64,data engineer,"data engineer(witt/data stratergy-tdh,spark,etl) -- data division",bnp paribas,"dataops,serena,scala,sql query,apache spark",full time,chennai,5
65,data engineer,lead data engineer,united breweries,"aws,sql,s3,apache flink,dynamodb",full time,gurugram,8
66,data engineer,senior machine learning engineer/data scientist,oracle,"availability,engineering,security,enterprise engineering",full time,bengaluru,6
67,data engineer,staff data engineer,stryker,"word,r,visio,microsoft project,alteryx",full time,bengaluru,6
68,data engineer,sr. data engineer,elanco,"modeling,ai/ml/deep-learning,commercial",full time,bengaluru,3
69,data engineer,"software development engineer ii - data platform | remote, disney+ hotstar",hotstar,"airflow,go,parquet,java,sql,s3,emr",full time,bengaluru,3
70,data engineer,sr data engineer - gcp - cloud computing company - mumbai,michael page,"airflow,data marts,large-scale search applications",full time,mumbai,3
71,data engineer,deputy manager_assistant lead_gcp data engineer_pune,vodafone,"gcp dataproc,nosql,bigquery,pyspark",full time,pune,7
72,data engineer,senior data engineer,alcon,"data analysis,glue,step functions,athena",full time,bengaluru,6
73,data engineer,lead software engineer - data engineering,freshworks,"snowflake,airflow,flink,trino,spark",full time,bengaluru,9
74,data engineer,senior principal data engineer - ai/ml - bangalore,michael page,"eventhub,snowflake,etl/elt,spark,kafka",full time,bengaluru,9
75,data engineer,azure data engineer,michelin,"azure data lake store,azure data factory",full time,pune,0
76,data engineer,"data engineer(witt/data stratergy-tdh,spark,etl) -- data division",bnp paribas,"dataops,serena,scala,sql query,apache spark",full time,chennai,5
77,data engineer,"data engineer ii, amazon music",amazon music,"airflow,sagemaker,firehose,aws,sql",full time,,4
78,data engineer,senior data engineer (pyspark),cognizant,"pyspark,sql,aws glue",full time,hyderabad,3
79,data engineer,"data engineer, in data engineering & analytics",amazon music,"warehousing,etl pipelines,sql,ssis,aws infrastructure",full time,,2
80,data engineer,consulting - sa&ma - stream data engineer,deloitte,"atscale,gcp,bigquery,sql,etl,python",full time,delhi,1
81,data engineer,"data engineer, translation services",amazon music,"warehousing,non-relational databases,column-family databases",full time,,4
82,data engineer,engineer - digital data development,axa,"cni,containerization,microservice-based architecture",full time,bengaluru,6
83,data engineer,aws data engineer,cognizant,"3nf data modeling,aws services,python",full time,coimbatore,1
84,data engineer,engineer - digital data development,axa,"ci/cd,containerization,azure,elk stack",full time,bengaluru,1
85,data engineer,"principal consultant, data engineer",genpact,"snowflake,java,sql,etl,autosys,cloud",full time,bengaluru,1
86,data engineer,"data center electrical engineer - colocation, colo regional engineering",amazon music,"oil / gas facilities,electrical switch-gear,cooling towers",full time,,7
87,data engineer,l3 data center engineer,htis telecom private limited,"hardware,datacenter,nexus,it infrastructure",full time,"mumbai,chennai",15
88,data engineer,data integration engineer,electrobrain modern technologies private limited,"relationship building,manager technology",full time,pune,6
89,data engineer,azure data engineer,ltimindtree limited,"azure,python,pyspark",full time,kolkata,6
90,data engineer,gcp data engineer,ltimindtree limited,"gcp,bigquery,python",full time,"mumbai,pune",8
91,data engineer,gcp data engineer,ltimindtree limited,"gcp,bigquery,python",full time,"kolkata,jaipur",8
92,data engineer,data science engineer,electrobrain modern technologies private limited,"microservices,web technologies,data science",full time,pune,5
93,data engineer,azure data engineer,tredence analytics solutions private limited,,full time,"bengaluru,gurugram",7
94,data engineer,data engineer,company name confidential,"scala,spark","full time,work from home",bengaluru,2
95,data engineer,gcp data engineer,adept strategic human resources management,"gcp,docker,kubernetes",full time,bengaluru,9
96,data engineer,gcp data engineer,ltimindtree limited,"gcp,bigquery,python",full time,"indore,nagpur",8
97,data engineer,data engineer - oacs,ltimindtree limited,"oacs,oac,oas",full time,mumbai,5
98,data engineer,azure data engineer,ltimindtree limited,"azure datafactory,azure databricks",full time,"bengaluru,chennai",7
99,data engineer,data engineer,synechron technologies private limited,"python,scala,sql",full time,"bengaluru,pune",6
100,data engineer,data science engineer,electrobrain modern technologies private limited,"microservices,web technologies,data science",full time,pune,5
101,data analyst,lead business system analyst-big data,metlife,"data marts,data fabric,data stores,data lakes",full time,hyderabad,9
102,data analyst,data analyst with us health care domain,siera it services private limited,"healthcare,sql",full time,chennai,12
103,data analyst,data analyst,disys india private limited,"reporting,data analytics,power bi,sql","contract job,part time",chennai,1
104,data analyst,senior data analyst,epsilon india,"statistical concepts,visual representation of data",full time,bengaluru,6
105,data analyst,data analyst,happy square outsourcing services private limited,"sql,xml,javascript,excel",full time,mumbai,2
106,data analyst,data analyst ii (sql query writing),syneos health,"r,data studio,powerbi,tableau,excel",full time,salem,1
107,data analyst,senior data analyst,emerson,"english,oracle analytical cloud,business process reengineering",full time,pune,3
108,data analyst,data analyst internship at pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"pune,aurangabad",0
109,data analyst,ea_tsd-power & utilities sector_operational technology data analyst_senior,ernst & young,"control systems,adms,ot,derms,oms",full time,bengaluru,8
110,data analyst,risk data analyst,muthoot finance,"policies,ppt presentation,product,analysis note preparation",full time,mumbai,1
111,data analyst,data analyst ii,bristol myers squibb,"market research methodologies,real-world data analysis",full time,hyderabad,4
112,data analyst,lead business system analyst-big data,metlife,"data fabric,data lineage,data classification",full time,hyderabad,9
113,data analyst,data analyst,cgi information systems and management consultants private limited,"sql server,ssis,ssrs,power bi",full time,bengaluru,6
114,data analyst,data analyst required,roundworld immigration private limited,"reporting analyst,mis analyst",full time,,4
115,data analyst,senior data analyst,emerson,"english,oracle analytical cloud,business process reengineering",full time,chandigarh,3
116,data analyst,data management analyst,sanofi,"continuous learning,adaptability,problem solving",full time,hyderabad,1
117,data analyst,data analyst,coforge,"jenkins pipeline,fpml,sdlc processes,cmd",full time,hyderabad,9
118,data analyst,"data analyst, model risk management",ice,"r,statistics,tableau,sql,python,data visualization",full time,hyderabad,1
119,data analyst,"sr. business intelligence analyst, data insights & visualization",general mills,"advance excel,looker,bigquery,bobj,tableau",full time,mumbai,6
120,data analyst,senior data analyst,epsilon india,"statistical concepts,visual representation of data",full time,bengaluru,6
121,data analyst,"data analyst, servicenow",align technology,"report designer,performance analytics,servicenow",full time,hyderabad,5
122,data analyst,senior data analyst,emerson,"english,oracle analytical cloud,business process reengineering",full time,chandigarh,3
123,data analyst,risk data analyst,muthoot finance,"policies,ppt presentation,product,analysis note preparation",full time,mumbai,1
124,data analyst,senior data analyst (operations),emerson,"english,oracle analytical cloud,business process reengineering",full time,pune,3
125,data analyst,lead business system analyst-big data,metlife,"data fabric,data lineage,data classification",full time,hyderabad,9
126,data analyst,application support analyst â data support,s&p global,"unicast,docker/kubernetes,oracle database",full time,chennai,3
127,data analyst,senior analyst - data and analytics,gep worldwide,"ai model,accounts payable systems,problem solving",full time,mumbai,1
128,data analyst,data analyst,intel,"data analysis,data,bi development,critical thinking",full time,bengaluru,4
129,data analyst,ea_tsd-power & utilities sector_operational technology data analyst_senior,ernst & young,"control systems,adms,ot,derms,oms",full time,bengaluru,8
130,data analyst,data services - lead analyst,mphasis,"advanced excel formulas,mti,numeration",full time,bengaluru,0
131,data analyst,data analyst,muthoot finance,"policies,ppt,risk,product,analysis,mis",full time,mumbai,0
132,data analyst,"senior associate, data management analyst",bank of new york,"data entity analysis,logical and relational database design",full time,,5
133,data analyst,senior analyst - data management,sanofi,"r,smartsheet,alteryx,power bi,sas,vba",full time,hyderabad,6
134,data analyst,data analyst internship in pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"sangli,pune",0
135,data analyst,senior business systems analyst - big data (pm),metlife,"data science projects,data analysis,data warehouse projects",full time,hyderabad,9
136,data analyst,data analyst,quess it staffing (formerly known as magna infotech),"teradata,etl developer,data warehousing",full time,pune,9
137,data analyst,data analyst,quess it staffing (formerly known as magna infotech),"rdbms,hadoop,data warehouse",full time,bengaluru,11
138,data analyst,sr. analyst - data management,sanofi,"sfmc,iqvia,engagement,data bricks,apld",full time,hyderabad,6
139,data analyst,data analyst,hnm solutions,"power pi,sql query",full time,chennai,7
140,data analyst,data analyst | business analyst | fresher it job - fresher can apply salary 45k,structured learning assistance consultants india private limited,"reporting analyst,mis executive",full time,delhi,2
141,data analyst,data analyst internship at pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"pune,nanded",0
142,data analyst,gcr-data coe-advanced analyst,ernst & young,"project management,backend financial processes",full time,bengaluru,3
143,data analyst,data analyst,actionedge research services llp,"mis executive,mis analyst,mis manager",full time,,2
144,data analyst,data analyst | business analyst | fresher it job - fresher can apply,structured learning assistance consultants india private limited,"reporting analyst,mis executive",full time,delhi,2
145,data analyst,sr. data analyst,crowdstrike,"snowflake,machine learning,tableau,sql",full time,pune,9
146,data analyst,data analyst internship an pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"sangli,pune",0
147,data analyst,data analyst wfm,acknowledger first private limited,any graduate,full time,bengaluru,0
148,data analyst,business analyst,novo nordisk,"field force commercial effectiveness,statistical tools",full time,bengaluru,6
149,data analyst,data analyst internship at pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"jalgaon,pune",0
150,data analyst,data analyst internship at pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"amravati,pune",0
151,data analyst,data quality analyst,synechron technologies private limited,"data management,data governance,sql",full time,"bengaluru,chennai",6
152,data analyst,data analyst | business analyst | fresher it job - fresher can apply,structured learning assistance consultants india private limited,"reporting analyst,mis executive",full time,delhi,2
153,data analyst,bi data analyst,reva hr solutions,"etl developer,etl,powerbi,dataware house","full time,work from home",pune,6
154,data analyst,data analyst,apex covantage india private limited,"data conversion,data entry operator",full time,hyderabad,0
155,data analyst,data analyst internship an pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"pune,nanded",0
156,data analyst,data analyst internship at pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"nashik,pune",0
157,data analyst,data analyst internship at pune,maxgen technologies private limited,"internship,live projects,b - tech,bca,academic projects",full time,"pune,nanded",0
158,data analyst,data analyst internship at pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"jalgaon,pune",0
159,data analyst,data analyst internship at pune,maxgen technologies private limited,"internship,live projects,academic projects",full time,"amravati,pune",0
160,data analyst,data analyst | pune,wovv technologies (division of techno compass consulting pvt ltd),"python,sql,tableau,power bi,web applications",full time,pune,4
161,data analyst,business data analyst (greater noida),uplers,"project management,data analysis,statistics",full time,,6
162,data analyst,senior/lead data analyst,sprinklr,"sdr,revenue analytics,consulting,jmp",full time,bengaluru,6
163,data analyst,"big data, azure synapse senior analyst programmer",tata group,,full time,chennai,0
164,data analyst,data analyst,ice,"salesforce,problem solving,financial markets data",full time,hyderabad,4
165,data analyst,data analyst for kpi data analysis and framework development,tata group,"scikit-learn,stats tool,python,numpy",full time,bengaluru,2
166,data analyst,customer analytics / data science - lead analyst - analytics,dentsu,"eda analysis,regression,powerpoint,lookerstudio",full time,bengaluru,1
167,data analyst,business consultant - data analyst - sales,blue yonder,"pandas,numpy",full time,bengaluru,4
168,data analyst,senior quality and data governance analyst i,s&p global,"control-m,unix shell scripting",full time,gurugram,5
169,data analyst,data analyst (salesforce crma /bi/tableau ),databricks,"advanced calculations,relational database management system",full time,bengaluru,5
170,data analyst,data analyst - sas,coforge,"advanced sas programming,sas/sql,reporting",full time,,6
171,data analyst,senior data analyst (operations),emerson,"ssdt tools,performance tuning and optimization (pto)",full time,chandigarh,3
172,data analyst,senior/lead data analyst,sprinklr,"revenue analytics,marketing analytics,media mix modeling",full time,bengaluru,5
173,data analyst,lead data analyst,games24x7,"data analysis,r,probability,segmentation techniques",full time,bengaluru,6
174,data analyst,functional & data analyst,deutsche bank,"microsoft applications,safe,problem-solving",full time,pune,7
175,data analyst,business consultant - data analyst - sales,blue yonder,"pandas,numpy",full time,hyderabad,4
176,data analyst,senior data analyst,emerson,"security,rpd,dashboards,performance tuning",full time,chandigarh,4
177,data analyst,data analyst iii,bristol myers squibb,"r,market research methodologies,data visualization tools",full time,hyderabad,6
178,data analyst,assistant manager || data analyst,lenskart,"r,analytics,communication,problem-solving",full time,,3
179,data analyst,reference data operator (senior operations analyst),deutsche bank,"market regulatory,bloomberg,derivative",full time,pune,6
180,data analyst,iwms data analyst,deutsche bank,"ci-cd,github,bit bucket,gcp,terraform",full time,pune,11
181,data analyst,analyst - data science,msd,"sagemaker,bokeh,r-shiny,django,javascript",full time,pune,1
182,data analyst,senior data analyst (operations),emerson,"ssdt tools,performance tuning and optimization (pto)",full time,chandigarh,3
183,data analyst,business consultant - data analyst - sales,blue yonder,"pandas,numpy",full time,hyderabad,4
184,data analyst,lead data analyst,games24x7,"data analysis,r,probability,segmentation techniques",full time,bengaluru,6
185,data analyst,senior quality and data governance analyst i,s&p global,"control-m,unix shell scripting",full time,gurugram,5
186,data analyst,data analyst iii,bristol myers squibb,"r,market research methodologies,data visualization tools",full time,hyderabad,6
187,data analyst,senior reference data analyst,ice,"pgdm,mba,m. com,mfm,sql,python",full time,hyderabad,4
188,data analyst,"technical analyst (mstr, data modelling)",coforge,"data sources,command manager,self-service analytics",full time,,3
189,data analyst,senior/lead data analyst,sprinklr,"revenue analytics,marketing analytics,media mix modeling",full time,bengaluru,5
190,data analyst,data analyst,ice,"distilling information,problem solving,communication",full time,hyderabad,4
191,data analyst,"senior business analyst, reference data",ice,"business analysis,project management,analytical skills",full time,hyderabad,6
192,data analyst,analyst - data science,msd,"sagemaker,bokeh,r-shiny,django,javascript",full time,pune,1
193,data analyst,data analyst,s&p global,"ms-office,lean,r,outreach,relationship building",full time,,1
194,data analyst,business data analyst (chennai),uplers,,full time,chennai,0
195,data analyst,data analyst - data operations,s&p global,,full time,gurugram,0
196,data analyst,business data analyst,uplers,"project management,data analysis,statistics",full time,,6
197,data analyst,deputy general manager_architect-opc_senior rm data analyst lead_pune,vodafone,"powerquery,power apps,power bi,power automate",full time,pune,19
198,data analyst,data pull analyst - tax & treasury operations & risk management (contractor),oracle,"tax audit support,data analysis,data reconciliations",full time,,4
199,data analyst,senior data analyst,innovaccer,"snowflake,scikit-learn,numpy,scipy,javascript",full time,,5
200,data analyst,business data analyst (noida),uplers,"project management,data analysis,statistics",full time,,6
201,data architect,data architect,synechron technologies private limited,"data solutions,big data,hadoop",full time,mumbai,17
202,data architect,data architect,synechron technologies private limited,"data solutions,big data,hadoop",full time,"hyderabad,chennai",17
203,data architect,data architect,synechron technologies private limited,"data solutions,big data,hadoop",full time,"bengaluru,pune",17
204,data architect,ltimindtree hiring for enterprise data architect,ltimindtree limited,"data mapping,data governance,cloud",full time,"bengaluru,mumbai",12
205,data architect,hiring for sr. data architect,synechron technologies private limited,"aws cloud,machine learning,data governance",full time,pune,16
206,data architect,tibco ebx – enterprise data architect,dash consultancy services,"tibco ebx,devops,agile","contract job,part time",,15
207,data architect,consulting - bo: cloud engineering - manager - data architect - pune,deloitte,"data-bricks,safe,pyspark,data factory",full time,pune,10
208,data architect,data solution architect,supernal infotech private limited,"sagemaker,amazon q,aws glue,redshift","contract job,part time",bengaluru,7
209,data architect,commercial / pricing architect- data center/ cloud/ it consulting background- mumbai candidates only,ntt ltd.,"commercial,team skills,analytical,documentation",full time,mumbai,0
210,data architect,aws data architect,blazeclan technologies,"private,technical,client service delivery",full time,mumbai,8
211,data architect,automation architect - data science,ericsson,"ai/ml,architecture,java,jenkins,data science",full time,,11
212,data architect,hiring data architect,job store consulting,"azure purview,azure fabric services,knowledge in python",full time,"bengaluru,hyderabad",13
213,data architect,lead data engineer / data architect,coforge,"data lineage,data catalog,data dictionary management",full time,bengaluru,1
214,data architect,azure data architect,company name confidential,"etl developer,azure,bigdata",full time,bengaluru,13
215,data architect,data architect,talent 21 management and shared services private limited,"data governance,data modelling",full time,pune,10
216,data architect,senior data architect,intel,"teradata,snowflakes,etl frameworks,product master data",full time,bengaluru,3
217,data architect,architect - data platform,phonepe,"parallel processing,hadoop,java,python",full time,bengaluru,9
218,data architect,senior manager principal data product architect,bristol myers squibb,"data marts,graphdb,data integration processes",full time,hyderabad,7
219,data architect,partner solutions architect - big data,databricks,"scikit-learn,hpo,java,pandas,hadoop",full time,bengaluru,11
220,data architect,azure data architect,company name confidential,"etl developer,azure,bigdata",full time,bengaluru,13
221,data architect,big data developer architect and tester-hadoop azure databricks.,mindlinks informatics private limited,"teradata,databricks.,hadoop,big data",full time,hyderabad,0
222,data architect,data architect(presales) - azure,rackspace technology,"azure synapse analytics,data lakehouse,azure data factory",full time,bengaluru,3
223,data architect,consulting - sama - ai & data - senior data architect - manager,deloitte,"tasks,problem-solving skills,complex data issues",full time,pune,10
224,data architect,h1b visa sponsorship for it professionals,intalent llc,"performance management,cloud engineer",full time,hyderabad,9
225,data architect,principal data architect,oracle,"aptitude,pre-sales",full time,bengaluru,12
226,data architect,senior data architect,oracle,"pre-sales,data lakes",full time,bengaluru,12
227,data architect,data architect,synechron technologies private limited,"solution architecture,python",full time,"bengaluru,pune",11
228,data architect,data architect,synechron technologies private limited,"solution architecture,python",full time,"kolkata,delhi",11
229,data architect,senior manager_project manager_gcp sr. data engineer/gcp architect_d&a_pune,vodafone,"big query,cloud spanner,gcp compute",full time,pune,8
230,data architect,azure data architect,tata group,"design techniques,dataops,synapse,data lakes",full time,bengaluru,1
231,data architect,senior principal consultant - databricks data architect,genpact,"databricks ai/ml,mlflow,rbac,aws sagemaker",full time,bengaluru,11
232,data architect,senior principal consultant - databricks data architect,genpact,"databricks ai/ml,mlflow,rbac,aws sagemaker",full time,bengaluru,1
233,data architect,senior principal consultant - google cloud platform (gcp) data architect,genpact,"etl processes,data integration",full time,bengaluru,1
234,data architect,"senior principal consultant, data architect",genpact,"snowflake,data lineage,etl workflows,cloud",full time,bengaluru,1
235,data architect,senior principal consultant - databricks platform + data architect,genpact,"security,dbt,rbac,delta lake,oidc,data processing systems",full time,jaipur,1
236,data architect,"data & information architect - pl-sql, etl , oas or odi , data modelling",baker hughes,"pl- sql,oas,etl,oracle bi,rally,jira",full time,mumbai,6
237,data architect,data architect,tata technologies,"analytical,numerical,cloud based data analytics",full time,pune,1
238,data architect,data architect bss,tekskills india private limited,"bss,telecom,solution architect",full time,"bengaluru,hyderabad",20
239,data architect,urgent requirement data science ai ml with big data architect full time direct hire,company name confidential,"data science,big data,cloud",full time,bengaluru,14
240,data architect,data science - ai/ml with big data architect,anlage infotech india private limited,"ai,ml",full time,bengaluru,14
241,data architect,data modeler/ architect,anri fs private limited,"power designer,data modelling,erwin,etl",full time,,10
242,data architect,gcp data architect,aequor information technologies priivate limited,data flow,full time,"kolkata,chennai",15
243,data architect,data architect,kaizen sra technologies private limited,"kafka,python,sql",full time,kochi,7
244,data architect,data architect engineer with kafka,macropace technologies,"data transform,metadata",full time,"thiruvananthapuram,kochi",13
245,data architect,data architect – hybrid work model,nam info private limited,"sql data warehouse,snowflake,hadoop",full time,bengaluru,11
246,data architect,enterprise data architect,careerpaths,"cd,dynamic data masking,data warehousing",full time,bengaluru,16
247,data architect,data architect engineer with kafka,macropace technologies,"data transform,metadata",full time,"thiruvananthapuram,kochi",13
248,data architect,aws data engineer or architect,serendipity corporate services,"glue,aws,lambda,pyspark,python","full time,work from home",hyderabad,10
249,data architect,solution azure data architect,js it tech solutions,"azure synapse analytics,data flows,azure data warehouse",full time,"bengaluru,hyderabad",12
250,data architect,data architect,supro info solutions private limited,"dimensional model,data vault",full time,"bengaluru,chennai",16
251,data architect,pyspark architect cloudera data platform,careerpaths,"data analysis,data analysis,data quality analysis",full time,bengaluru,14
252,data architect,senior solution azure data architect,js it tech solutions,"azure synapse analytics,data flows,azure data warehouse",full time,"bengaluru,hyderabad",12
253,data architect,solution azure data architect,js it tech solutions,"azure synapse analytics,data flows,azure data warehouse",full time,"bengaluru,hyderabad",12
254,data architect,data bricks architect,serendipity corporate services,"pysark,databricks,sql",full time,"bengaluru,chennai",11
255,data architect,azure data architect - max 50 lpa,rapsys tech solutions private limited,"adls,azure data factory",full time,,13
256,data architect,azure data integration architect,renovision automation services private limited,"architect,architecture",full time,"bengaluru,pune",14
257,data architect,data architect - erp migration to azure cloud,abeer services india network,"architecture,data strategy,design,security",full time,hyderabad,20
258,data architect,data architect bss,tekskills india private limited,"bss,telecom,solution architect",full time,"bengaluru,hyderabad",20
259,data architect,senior solution azure data architect,hr addons,"azure synapse analytics,data flows,azure data warehouse",full time,bengaluru,12
260,data architect,data modeler or data architect,supro info solutions private limited,"ea sparx,tm forum data model,snowflake",full time,"bengaluru,pune",13
261,data architect,azure data architect,compunnel inc.,"ci tools,go,oil and gas industry,parquet",full time,,11
262,data architect,data architect,twenty20 systems,"snowflake,dbt labs,denodo",full time,bengaluru,1
263,data architect,sr data engineer/architect,talent folks,"engineering experience,data platform,data mesh",full time,pune,8
264,data architect,sr data engineer/architect,talent folks,"engineering experience,data platform,data mesh",full time,chennai,8
265,data architect,data architect commercial,bekaert,"problem solving,communication,data quality",full time,bengaluru,11
266,data architect,data architect,eci,"azure fabric services,azure purview,master data management",full time,indore,13
267,data architect,data governance lead/architect -remote,nilasu consulting services pvt. ltd.,"data stewardship,data quality,erwin",full time,,11
268,data architect,mdm technical product owner/ architect (product data domain),gsk,"project management,workflow orchestration",full time,bengaluru,11
269,data architect,data modeling architect (sql),gainwell technologies,"data analysis,medicaid,er studio,data modeling",full time,chennai,11
