key,job_role,job_title,company_name,skills,job_type,location,experience
49,Data Engineer,Sr Data Engineer,Lowe's India,"Teradata,Map Reduce,Cloud Bigdata,BI Engineering",Full time,"Bengaluru / Bangalore, India",0-5 Years
50,Data Engineer,Senior Data Engineer,Altimetrik,"Airflow,snowflake,Hadoop,Gcp,Spark",Full time,"Bengaluru / Bangalore, India",5-7 Years
51,Data Engineer,Sr. Data Engineer,Amazon Music,"HTML,Sql,Java,Dynamo Db,Devops",Full time,India,3-6 Years
52,Data Engineer,Data Engineer,Ericsson,"Elasticsearch,Kibana,Pandas,MLops,Numpy",Full time,"Bengaluru / Bangalore, India",4-6 Years
53,Data Engineer,Senior Data Engineer,Myntra,"Java,python,Kafka,Spark,Aerospike",Full time,"Bengaluru / Bangalore, India",4-6 Years
54,Data Engineer,Senior Data Engineer,Ford Motor Company,"GCP Big Query,File processing,Database connectors",Full time,India,4-7 Years
55,Data Engineer,Lead Data Engineer,Chase Bank,"data models,data lifecycle,Relational Databases",Full time,"Bengaluru / Bangalore, India",5-7 Years
56,Data Engineer,Data Engineer,Hitachi Energy,"Enterprise Service Bus,Azure Data Factory",Full time,"Chennai, India",3-5 Years
57,Data Engineer,Principal Consultant-Senior Data Engineer,Genpact,"dbt,snowflake,AWS/Azure/GCP,Python/PySpark",Full time,Bengaluru / Bangalore,5-10 Years
58,Data Engineer,Data Engineer,V2 Tech Venture Private Limited,"Data Engineer,Databricks,AWS,AWS GLUE",Full time,"Bengaluru / Bangalore, Mumbai",4-9 Years
59,Data Engineer,DATA ENGINEER Looking for 4 plus years Hyderabad Location Work From Office,Mindquest Software Solutions Private Limited,Data Engineer,Full time,"Hyderabad / Secunderabad, Telangana",4-6 Years
60,Data Engineer,Data Engineer - AWS PySpark,Cognizant,,Full time,"Gurgaon / Gurugram, India",Fresher
61,Data Engineer,Data Governance Engineer,HR Desire,"Analytical Skills,Data Governance,Microsoft Azure",Full time,Gurgaon / Gurugram,4-8 Years
62,Data Engineer,Data Engineer,Ford Motor Company,"Pub Sub,Big Query,Sql,Java,Apache Spark",Full time,India,3-5 Years
63,Data Engineer,Data Engineer - AWS PySpark,Cognizant,,Full time,"Gurgaon / Gurugram, India",Fresher
64,Data Engineer,Data Engineer,Novo Nordisk,"SOAR,source code version control systems",Full time,"Bengaluru / Bangalore, India",6-8 Years
65,Data Engineer,Data Engineer,Ford Motor Company,"cloud run,Pubsub,dbt,airflow,python",Full time,India,3-7 Years
66,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Python,Scala,Sql",Full time,"Delhi, Kolkata",5-8 Years
67,Data Engineer,Azure Data Engineer,Aequor Information Technologies Priivate Limited,Azure data Engineer,Full time,Chennai,5-10 Years
68,Data Engineer,Azure Data Engineer,Elite,Azure Data Engineer,Full time,Coimbatore,5-10 Years
69,Data Engineer,"AZURE , Data Engineer",Elite,"Azure,Data Engineer",Full time,Coimbatore,1-7 Years
70,Data Engineer,AWS/PYTHON DATA ENGINEER,Mpowering HR Solutions,"Sage maker,Network/NACL,Bit Bucket,Data Engineer",Full time,"Bengaluru / Bangalore, Pune",7-11 Years
71,Data Engineer,Sr. Data Engineer,foundit,"Azure,Data Engineer",Full time,Bengaluru / Bangalore,3-5 Years
72,Data Engineer,Data Engineer,Career Foresight Hr Solutions Llp,Data Engineer,Full time,Cochin / Kochi / Ernakulam,6-10 Years
73,Data Engineer,Azure Data Engineer,Tredence Analytics Solutions Private Limited,Data Engineer,Full time,"Bengaluru / Bangalore, Gurgaon / Gurugram",5-9 Years
74,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Python,Scala,Sql",Full time,"Bengaluru / Bangalore, Pune",5-8 Years
75,Data Engineer,Azure Data Engineer,LTIMindtree Limited,"Azure Data Engineer,Synapse,Adb,Adf",Full time,"Kolkata, Coimbatore",5-12 Years
76,Data Engineer,Azure Data Engineer,Capgemini Technology Services India Limited,"Azure Data Engineer,Azure SQL Database",Full time,"Chennai, Pune",5-12 Years
77,Data Engineer,GCP DATA ENGINEER,Adept Strategic Human Resources Management,"GCP DATA ENGINEER,Gcp,Docker,Kubernetes",Full time,Bengaluru / Bangalore,7-12 Years
78,Data Engineer,Data Engineer and Senior Data Engineer,Tiyasha Software Private Limited,"Data Engineer,Azure Data Factory,Azure Synapse",Full time,Mumbai,3-10 Years
79,Data Engineer,Data Engineer,HighPoints Technologies India Private Limited,Data Engineer,Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",7-12 Years
80,Data Engineer,GCP Data Engineer,Future A4,"Gcp,Data Engineer,Spark,python,Big Data",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",5-10 Years
81,Data Engineer,Senior Data Engineer,Apexon,"snowflake,Data Engineer,Python,Java",Full time,Pune,4-8 Years
82,Data Engineer,BI DATA ENGINEER,HighPoints Technologies India Private Limited,"BI DATA ENGINEER,Domo,Etl,Sql,Agile",Full time,"Gurgaon / Gurugram, Chandigarh",6-10 Years
83,Data Engineer,GCP DATA ENGINEER,Adept Strategic Human Resources Management,"AIRFLOW,Gcp,Data Engineer,Workflow",Full time,Bengaluru / Bangalore,6-16 Years
84,Data Engineer,GCP Data Engineer,Gvms Infotech Private Limited,"Google Cloud SDK,API scripting,Gcp,Google Cloud Platform",Full time,"Hyderabad / Secunderabad, Telangana",3-7 Years
85,Data Engineer,Data Engineer,HighPoints Technologies India Private Limited,"Data Engineer,Etl,SSIS,Adf,Sql",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",5-10 Years
86,Data Engineer,Consultant -Data Engineer,Company name confidential,Data Engineer,Full time,Chennai,5-9 Years
87,Data Engineer,Azure Data Engineer,Capgemini Technology Services India Limited,"Azure Data Engineer,Azure SQL Database",Full time,"Bengaluru / Bangalore, Mumbai",5-12 Years
88,Data Engineer,Azure Data Engineer,LTIMindtree Limited,"Azure Data Engineer,Synapse,Adb,Adf",Full time,"Mumbai, Pune",5-12 Years
89,Data Engineer,Azure Data Engineer,LTIMindtree Limited,"Azure Data Engineer,Synapse,Adb,Adf",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",5-12 Years
90,Data Engineer,Data Engineer,Ericsson,"Big Query,Airflow,Google Cloud Professional Cloud Architect",Full time,"Noida, India",10-12 Years
91,Data Engineer,GCP DATA ENGINEER | 6 TO 12 YEARS | PAN INDIA,Capgemini,"GCS,composer,Gcp,Sql,BigQuery,Java",Full time,"Kolkata, India",2-4 Years
92,Data Engineer,Lead Consultant - Data Engineer,Genpact,"snowflake,AWS,Etl,Python,Data Warehousing",Full time,Pune,0-2 Years
93,Data Engineer,Sr. Data Engineer,Btranz Software Solutions Private Limited,"ERSTUDIO,SQL DBM,Synapse,Erwin,Erwin Tools",Full time,"Hyderabad / Secunderabad, Telangana",5-10 Years
94,Data Engineer,KPMG Global Services - Consulting - Azure Data Engineer,KPMG India,"compression techniques,Visual Studio Team Server",Full time,"Bengaluru / Bangalore, India",4-6 Years
95,Data Engineer,Data Engineer (Python),TELUS International India,"CentOS scripting,Linux RHEL,Pyspark,Presto",Full time,"Noida, India",5-7 Years
96,Data Engineer,Big Data Engineer,NTT DATA Services,"Credit Cards,Spark-Scala,Business Analysis",Full time,"Bengaluru / Bangalore, India",0-2 Years
97,Data Engineer,Manager_Lead_GCP Data Engineer_Pune,_VOIS,"ETL processes,GCP Big Query,MPP databases",Full time,"Pune, India",6-9 Years
98,Data Engineer,Generative AI Data Engineer,Concentrix,"Airflow,Pgvector,Pinecone,Word2vec",Full time,"Bengaluru / Bangalore, India",7-10 Years
99,Data Engineer,Senior Software Engineer - Azure Data Engineer - Production Support,CGI,"Synapse,Data Flow Processes,CI/CD Pipelines",Full time,"Chennai, India",6-8 Years
100,Data Engineer,Generative AI Data Engineer,Concentrix,"spaCy,Word2vec,Airflow,Nltk,Python",Full time,"Bengaluru / Bangalore, India",7-10 Years
101,Data Analyst,EA_TSD-Power & Utilities Sector_Operational Technology Data Analyst_Senior,Ernst & Young,"Control Systems,ADMS,Ot,DERMS,OMS",Full time,"Bengaluru / Bangalore, India",6-10 Years
102,Data Analyst,DATA Analyst with US health care domain,Siera IT Services Private Limited,"Data Analyst,Healthcare,Sql",Full time,Chennai,10-14 Years
103,Data Analyst,Data Analyst,Happy Square Outsourcing Services Private Limited,"Sql,Xml,Javascript,Excel",Full time,Mumbai,1-3 Years
104,Data Analyst,"Data Analyst, ServiceNow",Align Technology,"Performance Analytics,Report Designer,Servicenow",Full time,"Hyderabad / Secunderabad, Telangana, India",4-6 Years
105,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Aurangabad",Fresher
106,Data Analyst,Lead - Business Systems Analyst-Big Data,MetLife,"Data Fabric,Data Lineage,data classification",Full time,"Hyderabad / Secunderabad, Telangana, India",7-12 Years
107,Data Analyst,Tech Data Analyst,Airbus pioneers,"Aircraft,Aeronautics,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
108,Data Analyst,Data Analyst,Disys India Private Limited,"Reporting,Data Analytics,Power Bi,Sql","Contract Job, Part time",Chennai,0-2 Years
109,Data Analyst,Senior Analyst - Data and Analytics,GEP Worldwide,"AI model,Accounts Payable Systems,Problem Solving",Full time,"Mumbai, India",0-2 Years
110,Data Analyst,Technical Data Analyst,Airbus pioneers,"Aircraft,Aeronautics,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
111,Data Analyst,Sr Data Informatics Analyst,servicenow,"Infrastructure,Statistics,IP networks,Servers",Full time,"Hyderabad / Secunderabad, Telangana, India",5-7 Years
112,Data Analyst,Technical Data Analyst,Airbus pioneers,"Aircraft,Aeronautics,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
113,Data Analyst,Data Analyst,CGI Information Systems and Management Consultants Private Limited,"Data Analyst,SQL Server,SSIS,Ssrs,Power Bi",Full time,Bengaluru / Bangalore,5-8 Years
114,Data Analyst,Data Analyst Required,Roundworld Immigration Private Limited,"Data Analyst,Reporting Analyst,MIS Analyst","International, Full time",Canada,2-7 Years
115,Data Analyst,Technical Data Analyst,Airbus pioneers,"Aircraft,Aeronautics,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
116,Data Analyst,Technical Data Analyst,Airbus pioneers,"Aircraft,Aeronautics,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
117,Data Analyst,Technical Data Analyst,Airbus pioneers,"Aircraft,Aeronautics,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
118,Data Analyst,VALUATION PREPARATION AND DATA ANALYST,CBRE,"numerical,Word,ARGUS Enterprise,MS Teams",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
119,Data Analyst,Senior Data Analyst,Stryker,"Powerapps,Bi Tools,Power Automate,Vba",Full time,"Gurgaon / Gurugram, India",0-2 Years
120,Data Analyst,Technical Data Analyst,Airbus pioneers,"Technical Data authoring,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
121,Data Analyst,Technical Data Analyst,Airbus pioneers,"Aircraft,Aeronautics,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
122,Data Analyst,Tech Data Analyst,Airbus pioneers,"Aircraft,Aeronautics,Project Management",Full time,"Bengaluru / Bangalore, India",1-5 Years
123,Data Analyst,EA_TSD-Power & Utilities Sector_Operational Technology Data Analyst_Senior,Ernst & Young,"Control Systems,ADMS,Ot,DERMS,OMS",Full time,"Bengaluru / Bangalore, India",6-10 Years
124,Data Analyst,"Software Engineer II, Data Analyst",Bristol Myers Squibb,"Data Analysis,Data Security,Power Bi,Data Visualization",Full time,"Hyderabad / Secunderabad, Telangana, India",2-4 Years
125,Data Analyst,Data Analyst,Quess IT Staffing (Formerly known as Magna Infotech),"Data Analyst,RDBMS,Hadoop,Data Warehouse",Full time,Bengaluru / Bangalore,8-15 Years
126,Data Analyst,Data Analyst,Quess IT Staffing (Formerly known as Magna Infotech),"Teradata,ETL Developer,Data Warehousing",Full time,Pune,6-13 Years
127,Data Analyst,Data Analyst,Actionedge Research Services LLP,"Data Analyst,Mis Executive,MIS analyst,Mis Manager",Full time,Ahmedabad,1-3 Years
128,Data Analyst,Data Analyst,HNM Solutions,"Data Analyst,power pi,Sql Query",Full time,Chennai,7-7 Years
129,Data Analyst,Data Analyst | Business Analyst | Fresher IT Job - Fresher Can Apply Salary 45K,Structured Learning Assistance Consultants India Private Limited,"Data Analyst,Reporting Analyst,Mis Executive",Full time,"Delhi, Noida",0-5 Years
130,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Nanded",Fresher
131,Data Analyst,Data Analyst,A.P. Moller - Maersk,"data models,database design development",Full time,"Mumbai, India",3-6 Years
132,Data Analyst,Data Analyst,Amazon Music,"Sql,data mining,Excel,Spss,SAS",Full time,India,1-3 Years
133,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Nashik",Fresher
134,Data Analyst,Financial Data Analyst,Moodys Analytics,"corporate finance,accounting,financial statement analysis",Full time,"Bengaluru / Bangalore, India",0-2 Years
135,Data Analyst,Data Analyst_Immediate (Permanent),Qentelli Solutions Private Limited,"Data Analysis,Tableau Dashboards,Python Scripting",Full time,"Hyderabad / Secunderabad, Telangana",3-6 Years
136,Data Analyst,Data Analyst,Homelane,"Channel Partner onboarding,Lead Augmentation",Full time,"Bengaluru / Bangalore, India",0-2 Years
137,Data Analyst,Data Analyst Internship In Pune,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Sangli",Fresher
138,Data Analyst,Data Analyst,Happy Square Outsourcing Services Private Limited,"apache superset,Python,Sql,Aws Redshift",Full time,Noida,5-11 Years
139,Data Analyst,Assistant Manager : Data Analyst,Genpact,,Full time,"Gurugram, Gurgaon / Gurugram",Fresher
140,Data Analyst,DATA ANALYST INTERNSHIP IN PUNE,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Dhule / Dhulia",Fresher
141,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"Data Analyst,Data Analysis,Internship,Live Projects",Full time,"Pune, Kolhapur",Fresher
142,Data Analyst,Data Analyst - Max - 30 LPA,Rapsys Tech Solutions Private Limited,"Data Analyst,Data Flow,Airflow,ibm infosphere",Full time,Bengaluru / Bangalore,7-17 Years
143,Data Analyst,Data Analyst - Internal Audit,Maruti Suzuki,"CISA Certification,Data Analysis,Sql,Power Bi",Full time,"Gurugram, Gurgaon / Gurugram",2-5 Years
144,Data Analyst,"SENIOR, DATA ANALYST",Walmart Global Tech India,,Full time,"Bengaluru / Bangalore, India",Fresher
145,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Amravati",Fresher
146,Data Analyst,Senior Data Analyst,Freshworks,"SaaS metrics,Sql,Power Bi,Data Warehousing",Full time,"Chennai, India",5-7 Years
147,Data Analyst,Data Analyst,Cognizant,"Data Entry,medical review,safety database",Full time,"Mumbai, India",0-2 Years
148,Data Analyst,Data Analyst 2 (DAT00971),Acko,"R,Problem Solving,personal accountability",Full time,"Bengaluru / Bangalore, India",3-5 Years
149,Data Analyst,Lead Data Analyst,Indegene,"R,Vba,SAS,Qlikview,Qliksense,Sql",Full time,"Bengaluru / Bangalore, India",4-7 Years
150,Data Analyst,DATA ANALYST INTERNSHIP AN PUNE,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Nanded",Fresher
151,Data Analyst,Data Analyst,Quess IT Staffing (Formerly known as Magna Infotech),"Data Analyst,R,Python,Sql",Full time,Gurgaon / Gurugram,5-8 Years
152,Data Analyst,Data Analyst | Business Analyst | Fresher IT Job - Fresher Can Apply,Structured Learning Assistance Consultants India Private Limited,"Data Analyst,Reporting Analyst,Mis Executive",Full time,"Delhi, Noida",0-5 Years
153,Data Analyst,Data Analyst,Apex Covantage India Private Limited,"Data Conversion,Data Entry Operator,Data Analyst",Full time,"Hyderabad / Secunderabad, Telangana",0-1 Years
154,Data Analyst,Data Analyst Internship an Pune,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Sangli",Fresher
155,Data Analyst,Data Analyst Internship at Ahmedabad,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Ahmedabad, Mehsana",Fresher
156,Data Analyst,Data Analyst,Hitachi Energy,"ETL processes,M,Power Bi,Data Warehousing",Full time,"Chennai, India",2-4 Years
157,Data Analyst,Functional & Data Analyst,Deutsche Bank,"Microsoft Applications,Safe,Problem-solving",Full time,"Pune, India",6-8 Years
158,Data Analyst,Data Analyst,Align Technology,"Power Bi,Excel,Sql,Python",Full time,"Hyderabad / Secunderabad, Telangana, India",2-5 Years
159,Data Analyst,Data Analyst,S&P Global,"MS-office,Lean,R,outreach,Relationship Building",Full time,"Ahmedabad, India",0-2 Years
160,Data Analyst,Lead Data Analyst,Clarivate,"snowflake,Analytical Skills,Jupyter Notebook",Full time,"Bengaluru / Bangalore, India",5-7 Years
161,Data Analyst,Senior Data Analyst - Cx,IDFC FIRST Bank,"Stakeholder Management,Data Maintenance",Full time,"Mumbai, India",5-7 Years
162,Data Analyst,Senior Financial Data Analyst,Moodys Analytics,"Credit,Cfa Certification,Financial Data Analysis",Full time,"Bengaluru / Bangalore, India",1-3 Years
163,Data Analyst,Deputy General Manager_Architect-OPC_Senior RM Data Analyst Lead_Pune,Vodafone Intelligent Solutions,"PowerQuery,Power Apps,Python,Power Bi",Full time,"Pune, India",18-20 Years
164,Data Analyst,Data Analyst-Turbo Cross Sell,IDFC FIRST Bank,"KPIs,Business Metrics,TAT,Efficiency,System Enhancements",Full time,"Thane, India",5-7 Years
165,Data Analyst,Data Analyst,Adani Ports and SEZ,"Excel VBA Macros,Boosting,bagging,RSPSS",Full time,"Ahmedabad, India",3-7 Years
166,Data Analyst,Data Analyst,Birlasoft,"DAX programming language,UI/UX design",Full time,"Pune, India",4-5 Years
167,Data Analyst,Data Analyst - Cx,IDFC FIRST Bank,"Data Flow,Data Handling,computational methods",Full time,"Mumbai, India",5-10 Years
168,Data Analyst,Senior Data Analyst - Cx,IDFC FIRST Bank,"Stakeholder Management,Data Maintenance",Full time,"Mumbai, India",5-7 Years
169,Data Analyst,Data Analyst,Ericsson,"r,Machine Learning,python,Tableau,Sql",Full time,"Patiala, India",0-2 Years
170,Data Analyst,Senior Data Analyst - India,Gojek,"Clevertap,Metabase,Google Data Studio",Full time,"Bengaluru / Bangalore, India",3-5 Years
171,Data Analyst,"D&T Analyst II â Data Foundations, Supply Chain",General Mills,"SAP S4,SAP R/3,Data Modelling,Power Bi",Full time,"Mumbai, India",4-7 Years
172,Data Analyst,Trainee - Junior Data Analyst,Cognizant,PV Case Processing,Full time,"Coimbatore, India",0-2 Years
173,Data Analyst,Reference Data Analyst,ICE,"Fixed Income,Legal,Reference Data,Financial",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
174,Data Analyst,Master Data Steward/ Analyst,Akzonbel,"corporate structures,Compliances,legal entities",Full time,"Pune, India",3-5 Years
175,Data Analyst,Lead Business System Analyst-Big Data,MetLife,"Data Fabric,Data Lineage,data classification",Full time,"Hyderabad / Secunderabad, Telangana, India",7-12 Years
176,Data Analyst,Senior Security Data Analyst,Snowflake,"Security,Analysis,performance optimization",Full time,"Pune, India",0-2 Years
177,Data Analyst,Data Management Analyst - CDGC,Sanofi,"data cataloging,Informatica CDGC,Informatica Axon",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
178,Data Analyst,Data Quality Analyst,Chase Bank,"Data Lineage,Business Analysis,Data Quality",Full time,"Mumbai, India",5-7 Years
