key,job_role,job_title,company_name,skills,job_type,location,experience
37,Data Analyst,Procurement Associate (PowerBI Data analyst),Carrier Global,"['Supply Chain', 'Statistical Techniques', 'Excel']",Full time,"Hyderabad / Secunderabad, Telangana, India",2-3 Years
38,Data Analyst,Sr. Data Analyst,Vertiv,"['tasks', 'business understanding', 'automation techniques']",Full time,"Pune, India",3-5 Years
39,Data Analyst,Assistant Manager-Data Quality Analyst,Genpact,"['Reltio MDM platform', 'Data Quality', 'Master Data Governance']",Full time,Bengaluru / Bangalore,0-2 Years
40,Data Analyst,CIB Data Quality Analyst,Chase Bank,"['Data Lineage', 'Time Management', 'Presentation']",Full time,"Mumbai, India",5-7 Years
41,Data Analyst,Analyst - Data Science,MSD,"['Sagemaker', 'Bokeh', 'R-Shiny', 'Django', 'Javascript']",Full time,"Pune, India",0-2 Years
42,Data Analyst,Analyst - Data Science,MSD,"['Sagemaker', 'Bokeh', 'R-Shiny', 'Django', 'Javascript']",Full time,"Pune, India",0-2 Years
43,Data Analyst,Consultant Data Analyst / Data Steward,Genpact,"['cloud environments', 'English', 'MDM', 'Sql']",Full time,Mumbai,0-2 Years
44,Data Analyst,Data Pull Analyst - Tax & Treasury Operations & Risk Management (Contractor),Oracle,"['Data reconciliations', 'Problem Solving', 'Microsoft Powerpoint']",Full time,India,4-5 Years
45,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Jalgaon",Fresher
46,Data Analyst,Business Data Analyst:,Airbus pioneers,"['KPI', 'Skywise', 'Decision Making', 'Aircraft', 'Interpersonal Skills']",Full time,"Bengaluru / Bangalore, India",0-2 Years
47,Data Analyst,BI Data Analyst,Reva Hr Solutions,"['ETL Developer', 'Etl', 'Powerbi', 'Dataware House']","Work From Home, Full time",Pune,5-7 Years
48,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'B - Tech', 'Bca', 'Academic Projects']",Full time,"Pune, Nanded",Fresher
49,Data Analyst,Need Ataccama OR Alation Data Analyst,Anlage Infotech India Private Limited,"['Ataccama', 'Alation']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",3-13 Years
50,Data Analyst,Data Services - Lead Analyst,Mphasis,"['Analytical Skill', 'Insurance', 'Ms Office Suite']",Full time,"Pune, India",3-5 Years
51,Data Analyst,Data Mining Analyst,Make Visions Outsourcing Private Limited,['Data Mining Analyst'],Full time,Ahmedabad,0-1 Years
52,Data Analyst,Data Mining Analyst,Make Visions Outsourcing Private Limited,['Data Mining'],Full time,Ahmedabad,1-5 Years
53,Data Analyst,Technical Data Analyst,HighPoints Technologies India Private Limited,"['Product Development', 'Sql', 'Api', 'Java', 'Javascript']",Full time,Bengaluru / Bangalore,1-3 Years
54,Data Analyst,Data Analyst - SAP VC,Danfoss,"['T4S Gateway', 'SAP LO-VC', 'Product configuration']",Full time,"Chennai, India",0-2 Years
55,Data Analyst,Data Analyst,Apex Covantage India Private Limited,"['Data Conversion', 'Data Entry Operator', 'Data Analyst']",Full time,"Hyderabad / Secunderabad, Telangana",0-1 Years
56,Data Analyst,Data Mining Analyst,Make Visions Outsourcing Private Limited,"['Data Analysis', 'CRM Tools', 'Data Mining', 'Data Extraction']",Full time,Ahmedabad,1-3 Years
57,Data Analyst,Senior Data Engineer & Analyst - Cloud DevOps - Supply Chain,Hewlett Packard Enterprise,"['DeltaLake', '.Net Core 3.1', 'SQL Management Studio']",Full time,"Bengaluru / Bangalore, India",10-12 Years
58,Data Analyst,Data Quality Analyst,Synechron Technologies Private Limited,"['Data Quality Analyst', 'Data Quality', 'Data Management']",Full time,"Delhi, Kolkata",5-7 Years
59,Data Analyst,Data Quality Analyst,Synechron Technologies Private Limited,"['Data Quality Analyst', 'Data Quality', 'Data Management']",Full time,"Bengaluru / Bangalore, Pune",5-7 Years
60,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Nashik",Fresher
61,Data Analyst,Senior Data Analyst,Freshworks,"['R', 'Data Modeling', 'Java', 'Data Warehousing']",Full time,"Chennai, India",5-7 Years
62,Data Analyst,Analyst - Data Management,dentsu,"['Digital Marketing', 'Power Query', 'Vba', 'macros']",Full time,"Chennai, India",0-2 Years
63,Data Analyst,Data Modeller,Electrobrain Modern Technologies Private Limited,"['Business Analyst', 'Principal', 'Associate Director - Artificial Intelligence']",Full time,"Noida, Pune",2-7 Years
64,Data Analyst,Flight Operations Data Analyst,Airbus pioneers,"['Systems', 'AI/ML', 'Flight Operations', 'Maintenance']",Full time,"Bengaluru / Bangalore, India",0-2 Years
65,Data Analyst,"Senior Business Analyst, Reference Data",ICE,"['Business Analysis', 'Project Management', 'Analytical Skills']",Full time,"Hyderabad / Secunderabad, Telangana, India",5-7 Years
66,Data Analyst,Data Quality Analyst,S&P Global,"['data extraction tools', 'Data Quality', 'Excel']",Full time,"Hyderabad / Secunderabad, Telangana, India",7-9 Years
67,Data Analyst,Data Analyst,ICE,"['Salesforce', 'Problem Solving', 'Financial Markets Data']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-5 Years
68,Data Analyst,Data Science - Analyst,Visa,"['Transformation', 'scalable solutions', 'Go', 'Ingestion']",Full time,"Bengaluru / Bangalore, India",2-4 Years
69,Data Analyst,Data Services - Lead Analyst,Mphasis,"['Analytical Skill', 'Insurance', 'Ms Office Suite']",Full time,"Pune, India",3-5 Years
70,Data Analyst,Data Analyst Operations,S&P Global,"['Critical Thinking', 'Capital Markets', 'analytical']",Full time,"Hyderabad / Secunderabad, Telangana, India",1-3 Years
71,Data Analyst,Data Analyst - SAP VC,Danfoss,"['T4S Gateway', 'SAP LO-VC', 'Product configuration']",Full time,"Chennai, India",0-2 Years
72,Data Analyst,"TECHNICAL ANALYST (MSTR, data modelling)",Coforge,"['data sources', 'Command Manager', 'self-service analytics']",Full time,"Nagar, India",3-4 Years
73,Data Analyst,Senior Data Analyst,Freshworks,"['Sql', 'Power Bi', 'Etl', 'Dax', 'Excel', 'Python']",Full time,"Chennai, India",5-7 Years
74,Data Analyst,Senior Data Engineer & Analyst - Cloud DevOps - Supply Chain,Hewlett Packard Enterprise,"['DeltaLake', '.Net Core 3.1', 'SQL Management Studio']",Full time,"Bengaluru / Bangalore, India",10-12 Years
75,Data Analyst,Data Modeller,Electrobrain Modern Technologies Private Limited,"['Business Analyst', 'Principal', 'Associate Director - Artificial Intelligence']",Full time,"Gurgaon / Gurugram, Hyderabad / Secunderabad, Telangana",2-7 Years
76,Data Analyst,Data Analyst,Fluor Corporation,"['s System', 'automated cost/schedule management systems']",Full time,"Gurgaon / Gurugram, India",0-1 Years
77,Data Analyst,Product.HO>Analytics.Experience>Lead - Data Analyst>Airtel Centre - Gurgaon,airtel,"['Tableau', 'Sql', 'Python']",Full time,"Gurgaon / Gurugram, India",0-2 Years
78,Data Analyst,Data Analyst,S&P Global,"['corporate finance', 'MS-office', 'Word', 'analytical']",Full time,"Gurgaon / Gurugram, India",0-2 Years
79,Data Analyst,Data Analyst,Cognizant,"['Sops', 'Statistical Analysis Plan', 'SAS', 'Gpp']",Full time,"Mumbai, India",0-2 Years
80,Data Analyst,Asst Dir-Data Analyst,Moodys Analytics,"['Data Analysis', 'MS Access', 'Salesforce SQL']",Full time,"Gurgaon / Gurugram, India",0-8 Years
81,Data Analyst,Client Reference Data Analyst,Barclays,"['Google', 'Data Analysis', 'Companies House']",Full time,"Pune, India",0-2 Years
82,Data Analyst,Data Analyst - Prefer to work on AI,Resources Valley,"['Data analsyt', 'Machine Learning', 'Sql']",Full time,Jaipur,2-5 Years
83,Data Analyst,Data Analyst required in Canada,Company name confidential,"['Data Analyst', 'MIS Analyst', 'Reporting Analyst']","International, Full time",Canada,3-10 Years
84,Data Analyst,Data Analyst Internship an Pune,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Sangli",Fresher
85,Data Analyst,Data Quality Analyst,Synechron Technologies Private Limited,"['Data Management', 'Data Governance', 'Sql']",Full time,"Bengaluru / Bangalore, Chennai",5-8 Years
86,Data Analyst,Master Data Steward/Analyst,Akzonbel,"['MDG Fiori', 'S/4 HANA', 'MDM', 'Mdg', 'Sap Ecc']",Full time,"Pune, India",2-3 Years
87,Data Analyst,Senior Financial Data Analyst,Moodys Analytics,"['Word', 'FRM', 'Powerpoint', 'Financial Statement Analysis']",Full time,"Bengaluru / Bangalore, India",1-2 Years
88,Data Analyst,Business Data Analyst,Uplers,"['Project management', 'Data Analysis', 'Statistics']",Full time,"Noida, India",5-7 Years
89,Data Analyst,"Assistant Manager, Data Analyst, Procurement",Hindustan Unilever,"['Project Management', 'Communication', 'Supply Chain Business Understanding']",Full time,"Bengaluru / Bangalore, India",5-7 Years
90,Data Analyst,Business Consultant - Data Analyst - Sales,Blue Yonder,"['Pandas', 'Numpy']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-5 Years
91,Data Analyst,Senior Analyst - Clinical Data Management,Stryker,"['clinical trial design', 'clinical research', 'regulatory guidelines']",Full time,"Bengaluru / Bangalore, India",6-12 Years
92,Data Analyst,Data Analyst - Cx,IDFC FIRST Bank,"['Data Flow', 'Data Handling', 'computational methods']",Full time,"Mumbai, India",5-10 Years
93,Data Analyst,Data Analyst,24-7intouch,"['Data Analysis', 'G-Suite', 'Business Operations']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-5 Years
94,Data Analyst,Senior Reference Data Analyst,ICE,"['Pgdm', 'Mba', 'M. Com', 'MFM', 'Sql', 'Python']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-5 Years
95,Data Analyst,Business Consultant - Data Analyst - Sales,Blue Yonder,"['Pandas', 'Numpy']",Full time,"Bengaluru / Bangalore, India",3-5 Years
96,Data Analyst,Data Analyst,S&P Global,"['MS-office', 'Lean', 'R', 'outreach', 'Relationship Building']",Full time,"Ahmedabad, India",0-2 Years
97,Data Analyst,Data Analyst-Turbo Cross Sell,IDFC FIRST Bank,"['KPIs', 'Business Metrics', 'TAT', 'Efficiency', 'System Enhancements']",Full time,"Thane, India",5-7 Years
98,Data Analyst,Data Analyst - Data Operations,S&P Global,[],Full time,"Gurgaon / Gurugram, India",Fresher
99,Data Analyst,Lead Data Analyst,Games24x7,"['Data Analysis', 'R', 'probability', 'segmentation techniques']",Full time,"Bengaluru / Bangalore, India",5-7 Years
100,Data Analyst,Data Analyst- SAP VC,Danfoss,"['SAP LO-VC', 'CRM', 'Sd', 'Kanban', 'PLM Teamcenter']",Full time,India,0-2 Years
101,Data Architect,Senior Manager_Project Manager_GCP Sr. Data Engineer/GCP Architect_D&A_Pune,Vodafone,"['Big Query', 'Cloud Spanner', 'GCP Compute']",Full time,Pune,6-10 Years
102,Data Architect,Consulting - SAMA - A&C - Customer Data Platform (CDP) Architect,Deloitte,"['Process Design', 'Query Optimization Techniques']",Full time,"Bengaluru / Bangalore, India",4-7 Years
103,Data Architect,Technical Architect- Data Science,Bold,"['LLMs', 'Data Pipelines', 'Tensorflow', 'Jenkins']",Full time,"Noida, India",Fresher
104,Data Architect,Data Architect - Insights & Analytics X 360,Respironics Inc,"['Team Orchestration', 'Architecture Design', 'Networking & Open Source']",Full time,"Bengaluru / Bangalore, India",5-13 Years
105,Data Architect,Senior Manager_Project Manager_GCP Sr. Data Engineer/GCP Architect_D&A_Pune,Vodafone Intelligent Solutions,"['Big Query', 'Cloud Spanner', 'GCP Compute']",Full time,"Pune, India",6-10 Years
106,Data Architect,H1B Visa Sponsorship for IT Professionals,Intalent LLC,"['Performance Management', 'Cloud Engineer']","International, Full time",United States of America (USA),6-12 Years
107,Data Architect,Azure Data Architect,Tata Group,"['design techniques', 'DataOps', 'Synapse', 'Data Lakes']",Full time,"Bengaluru / Bangalore, India",0-2 Years
108,Data Architect,Data Architect,GSPANN Technologies,"['Data Architects', 'Data Architect', 'Data Architecture']",Full time,"Gurgaon / Gurugram, Hyderabad / Secunderabad, Telangana",8-18 Years
109,Data Architect,Senior Principal Consultant - Databricks Data Architect,Genpact,"['Databricks AI/ML', 'mlFlow', 'rbac', 'AWS sagemaker']",Full time,Bengaluru / Bangalore,0-2 Years
110,Data Architect,Principal Data Architect,Oracle,"['proposal reviews', 'rapid proof', 'Competitor Analysis']",Full time,"Bengaluru / Bangalore, India",10-15 Years
111,Data Architect,"Architect, Data and Analytics Ecosystem",Stryker,"['Azure role base access controls', 'low-code/no-code solutions such PowerApps and Power Automate']",Full time,"Gurgaon / Gurugram, India",5-8 Years
112,Data Architect,"Senior Principal Consultant, Data Architect",Genpact,"['snowflake', 'data lineage', 'ETL workflows', 'Cloud']",Full time,Bengaluru / Bangalore,0-2 Years
113,Data Architect,Senior Data Architect,Oracle,"['proposal reviews', 'rapid proof', 'Competitor Analysis']",Full time,"Bengaluru / Bangalore, India",10-15 Years
114,Data Architect,Data Science Architect,Apexon,"['AI-ML', 'Nlp', 'Ocr', 'Python']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",12-19 Years
115,Data Architect,Data Architect,Synechron Technologies Private Limited,"['Data Architect', 'Solution Architecture', 'Python']",Full time,"Bengaluru / Bangalore, Pune",10-13 Years
116,Data Architect,"Data & Information Architect - PL-SQL, ETL , OAS or ODI , Data Modelling",Baker Hughes,"['PL- SQL', 'OAS', 'Etl', 'Oracle BI', 'Rally', 'Jira']",Full time,"Mumbai, India",5-7 Years
117,Data Architect,GCP Data Architect,Tata Group,"['Google BigQuery', 'Gcp', 'AWS', 'Big Data', 'Cloud']",Full time,"Bengaluru / Bangalore, India",10-15 Years
118,Data Architect,Azure Data Architect,Tata Group,"['Security', 'applicationsretirement', 'delivery of solutions']",Full time,"Ahmedabad, India",4-7 Years
119,Data Architect,Data Architect,TATA Technologies,"['analytical', 'numerical', 'Cloud based Data Analytics']",Full time,"Pune, India",0-2 Years
120,Data Architect,Lead Data Architect (PostgreSql),United Breweries,['AWS Aurora PostgreSQL Development and Management'],Full time,"Gurugram, Gurgaon / Gurugram",3-7 Years
121,Data Architect,Full Time position with Data Architect in Hyderabad Location,Hucon Innovations Private Limited,"['Data Architect', 'AWS', 'Data Warehouse', 'Sql']",Full time,"Hyderabad / Secunderabad, Telangana",8-18 Years
122,Data Architect,Data Architect,Synechron Technologies Private Limited,"['Data Architect', 'Solution Architecture', 'Python']",Full time,"Delhi, Kolkata",10-13 Years
123,Data Architect,Data Architect,Tata Group,"['DataPrep', 'Python', 'Sql', 'Excel', 'Dataproc']",Full time,"Pune, India",0-2 Years
124,Data Architect,System Architect - Application & Data Architecture,Visa,"['data modeling tools', 'data security standards']",Full time,"Bengaluru / Bangalore, India",2-8 Years
125,Data Architect,Data Cloud Senior Success Architect,Salesforce,"['Big Query', 'Tealium', 'Ai', 'Segment', 'Amperity']",Full time,"Gurgaon / Gurugram, India",8-10 Years
126,Data Architect,Senior Principal Consultant - Google Cloud Platform (GCP) Data Architect,Genpact,"['etl processes', 'Data Architecture', 'Data Integration']",Full time,Bengaluru / Bangalore,0-2 Years
127,Data Architect,Senior Principal Consultant - Databricks Data Architect,Genpact,"['Databricks AI/ML', 'mlFlow', 'rbac', 'AWS sagemaker']",Full time,Bengaluru / Bangalore,10-12 Years
128,Data Architect,Senior Principal Consultant - Databricks Platform + Data Architect,Genpact,"['Security', 'dbt', 'rbac', 'delta lake', 'oidc', 'data processing systems']",Full time,Jaipur,0-2 Years
129,Data Architect,Data Cloud Senior Success Architect,Salesforce,"['Big Query', 'Tealium', 'Ai', 'Segment', 'Amperity']",Full time,"Mumbai, India",8-10 Years
130,Data Architect,Data architect,Company name confidential,['Working experience in Data migration and conversions. Working Experience on SQL server and SQL server Scripts'],"Contract Job, Part time",Other India,7-10 Years
131,Data Architect,Senior Principal Consultant - Databricks Data Architect,Genpact,"['Databricks AI/ML', 'mlFlow', 'rbac', 'AWS sagemaker']",Full time,Bengaluru / Bangalore,10-12 Years
132,Data Architect,Solutions Architect : Data & AI,Databricks,"['R', 'Analytics', 'data engineering', 'Java', 'Data Science']",Full time,"Mumbai, India",6-8 Years
133,Data Architect,Senior Principal Consultant - Google Cloud Platform (GCP) Data Architect,Genpact,"['etl processes', 'Data Architecture', 'Data Integration']",Full time,Bengaluru / Bangalore,0-2 Years
134,Data Architect,Data Cloud Senior Success Architect,Salesforce,"['Big Query', 'Tealium', 'Ai', 'Segment', 'Amperity']",Full time,"Hyderabad / Secunderabad, Telangana, India",8-10 Years
135,Data Architect,Senior Data Engineer (IBM CDC),United Breweries,"['IBM Infosphere CDC', 'Communication Skills']",Full time,"Gurugram, Gurgaon / Gurugram",4-6 Years
136,Data Architect,Senior Principal Consultant - Databricks Platform + Data Architect,Genpact,"['Security', 'dbt', 'rbac', 'delta lake', 'oidc', 'data processing systems']",Full time,Jaipur,0-2 Years
137,Data Architect,Data Cloud Senior Success Architect,Salesforce,"['Big Query', 'Tealium', 'Ai', 'Segment', 'Amperity']",Full time,"Pune, India",8-10 Years
138,Data Architect,Data Engineering / Data Architect,Quess IT Staffing (Formerly known as Magna Infotech),"['Python', 'Azure', 'Sql', 'AWS', 'Databricks']",Full time,Bengaluru / Bangalore,2-5 Years
139,Data Architect,Senior Data Architect | Pune,WovV Technologies (Division of Techno compass consulting Pvt Ltd),"['Ms Azure', 'Gcp', 'AWS', 'Data Warehouse']","Work From Home, Full time",Pune,5-8 Years
140,Data Architect,Data Architect,LTIMindtree Limited,['Proven experience in forming Data warehouse / Data Lake for business analytics. Technologies like; HDFS'],Full time,"Bengaluru / Bangalore, Pune",5-9 Years
141,Data Architect,Senior Data Catalog Architect,Swiss Re,"['data catalog capability', 'Collibra implementations']",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
142,Data Architect,Data Modeler OR Data Architect,Supro Info Solutions Private Limited,"['EA Sparx', 'TM Forum Data Model', 'snowflake']",Full time,"Bengaluru / Bangalore, Pune",10-17 Years
143,Data Architect,Database Architect,Ezinformatics Solutions Private Limited,"['DB Architect', 'Architecture', 'Database Architect']",Full time,Kolkata,8-13 Years
144,Data Architect,Data Architect,Supro Info Solutions Private Limited,"['Data Architects', 'Dimensional Model', 'data vault']",Full time,"Bengaluru / Bangalore, Chennai",13-19 Years
145,Data Architect,Data Modeler,T & M Services Consulting Private Limited,"['Datamodeling', 'Data Modeler', 'Data Architect']",Full time,Bengaluru / Bangalore,4-10 Years
146,Data Architect,Delivery Solutions Architect - Data & AI,Databricks,"['Gcp', 'Scala', 'Databricks', 'Azure', 'Python']",Full time,"Bengaluru / Bangalore, India",8-10 Years
147,Data Architect,Technology Specialist- Solution / Data Architect,Deutsche Bank,"['Architecture', 'powerdesigner', 'Safe', 'Document Store systems']",Full time,"Pune, India",0-2 Years
148,Data Architect,Data Architect,Deutsche Bank,"['Architecture', 'Safe', 'Document Store systems']",Full time,"Pune, India",0-2 Years
149,Data Architect,Delivery Solutions Architect - Data & AI,Databricks,"['Gcp', 'Scala', 'Databricks', 'Azure', 'Python']",Full time,"Mumbai, India",8-10 Years
150,Data Architect,Delivery Solutions Architect - Data & AI,Databricks,"['Gcp', 'Scala', 'Databricks', 'Azure', 'Python']",Full time,"Delhi, India",8-10 Years
151,Data Architect,Data Architect,Oracle,"['communication', 'data models', 'project management']",Full time,"Bengaluru / Bangalore, India",0-2 Years
152,Data Architect,Associate Technical Architect - Data Engineering,dentsu,"['Data Unification Strategies', 'Data Workflow Platforms']",Full time,"Pune, India",5-7 Years
153,Data Architect,Associate Director â Big Data Architect - Engineering,S&P Global,"['confluent', 'mllib', 'python', 'Machine Learning']",Full time,"Mumbai, India",10-12 Years
154,Data Architect,Data Engineer - Architect,FIS,"['API Integrations', 'PowerBI Reports', 'Synapse']",Full time,"Chennai, India",12-15 Years
155,Data Architect,Data Architect,Concentrix,"['privacy regulations', 'CCPA', 'Hudi', 'designing & architecture']",Full time,"Bengaluru / Bangalore, India",7-15 Years
156,Data Architect,Azure Data Architect,Tata Group,"['data bricks', 'power apps', 'event hubs', 'sql dwh']",Full time,"Bengaluru / Bangalore, India",2-3 Years
157,Data Architect,Data Cloud Senior Success Architect,Salesforce,"['Big Query', 'Tealium', 'Ai', 'Segment', 'Amperity']",Full time,"Jaipur, India",8-10 Years
158,Data Architect,Senior Principal Consultant-Data Architect,Genpact,"['Stored Procedures', 'AWS', 'SQL Server', 'Dynamo Db']",Full time,"Gurugram, Gurgaon / Gurugram",0-2 Years
159,Data Architect,Azure Data Architect,Tata Group,"['Data Lake-ADLS', 'Lake formation', 'Azure Synapse']",Full time,"Bengaluru / Bangalore, India",4-8 Years
160,Data Architect,Solutions Architect : Data / AI,Databricks,"['Architecture', 'Design', 'R', 'data engineering']",Full time,"Bengaluru / Bangalore, India",6-8 Years
161,Data Architect,Principal Consultant -Data Modeler cum Architect for Cloud Data Engineering,Genpact,"['Architecture Design', 'data visualization tools']",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
162,Data Architect,Data Architect,Kaizen SRA Technologies Private Limited,"['Kafka', 'Python', 'Sql']",Full time,Cochin / Kochi / Ernakulam,5-10 Years
163,Data Architect,Snowflake Data Architect,Pricube Technologies Private Limited,['Data Architect'],Full time,"Hyderabad / Secunderabad, Telangana",5-8 Years
