key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,Data Engineer And DataWare House,Quess IT Staffing (Formerly known as Magna Infotech),"['Dataware House', 'Python', 'Pyspark', 'Sql Queries']",Full time,"Hyderabad / Secunderabad, Telangana",5-10 Years
2,Data Engineer,Data Engineer,Quess IT Staffing (Formerly known as Magna Infotech),"['Azure', 'Aws Cloud']",Full time,Bengaluru / Bangalore,4-10 Years
3,Data Engineer,DATA ENGINEER Looking for 4 plus years Hyderabad Location Work From Office,Mindquest Software Solutions Private Limited,['Data Engineer'],Full time,"Hyderabad / Secunderabad, Telangana",4-6 Years
4,Data Engineer,Data Engineer,Advent Global Solutions INC,"['AWS', 'Azure Data Factory']",Full time,Bengaluru / Bangalore,3-6 Years
5,Data Engineer,Data Engineer,Dmaic Academy And Consultancy,"['Databrick', 'Python', 'Pyspark']",Full time,Coimbatore,6-12 Years
6,Data Engineer,Azure / AWS Developer + AI + Data Engineer,Lyros Technologies Private Limited,"['Azure Cognitive Services', 'Azure Machine Learning']",Full time,Chennai,3-7 Years
7,Data Engineer,Azure Data Engineer - Manager - Bangalore (Job Code : J47642),Sampoorna Consultants Private Limited,"['Databricks', 'Adf']",Full time,Bengaluru / Bangalore,10-14 Years
8,Data Engineer,Data Engineer - OACS,LTIMindtree Limited,"['OACS', 'OAC', 'OAS', 'OBIEE']",Full time,Mumbai,3-8 Years
9,Data Engineer,Data Engineer_DBT | Permanent WFH/ Remote,WovV Technologies (Division of Techno compass consulting Pvt Ltd),"['dbt', 'snowflake', 'Data Lakehouse', 'Sql', 'AWS']","Work From Home, Full time","Chennai, Mumbai",5-10 Years
10,Data Engineer,Data Governance Engineer,HR Desire,"['Analytical Skills', 'Data Governance', 'Microsoft Azure']",Full time,Gurgaon / Gurugram,4-8 Years
11,Data Analyst,Data Analyst,Quess IT Staffing (Formerly known as Magna Infotech),"['Data Analyst', 'RDBMS', 'Hadoop', 'Data Warehouse']",Full time,Bengaluru / Bangalore,8-15 Years
12,Data Analyst,Data Analyst,Quess IT Staffing (Formerly known as Magna Infotech),"['Teradata', 'ETL Developer', 'Data Warehousing']",Full time,Pune,6-13 Years
13,Data Analyst,Data Analyst,CGI Information Systems and Management Consultants Private Limited,"['Data Analyst', 'SQL Server', 'SSIS', 'Ssrs', 'Power Bi']",Full time,Bengaluru / Bangalore,5-8 Years
14,Data Analyst,Software Engineer (Job Linked MCA / MBA / Data Analyst),Workfreaks Corporate Services Private Limited,"['Hibernate/JPA', 'Finance', 'Accounts Executive']","Walkin Job, Full time",Chennai,Fresher
15,Data Analyst,Data Analyst Internship In Pune,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Sangli",Fresher
16,Data Analyst,Data Analyst,Happy Square Outsourcing Services Private Limited,"['apache superset', 'Python', 'Sql', 'Aws Redshift']",Full time,Noida,5-11 Years
17,Data Analyst,Data Analyst | Business Analyst | Fresher IT Job - Fresher Can Apply,Structured Learning Assistance Consultants India Private Limited,"['Data Analyst', 'Reporting Analyst', 'Mis Executive']",Full time,"Delhi, Noida",0-5 Years
18,Data Analyst,Data Analyst_Immediate (Permanent),Qentelli Solutions Private Limited,"['Data Analysis', 'Tableau Dashboards', 'Python Scripting']",Full time,"Hyderabad / Secunderabad, Telangana",3-6 Years
19,Data Analyst,Data Operations Analyst,Synechron Technologies Private Limited,"['Production Support', 'Sql']",Full time,Bengaluru / Bangalore,3-6 Years
20,Data Analyst,Data Analyst Required,Roundworld Immigration Private Limited,"['Data Analyst', 'Reporting Analyst', 'MIS Analyst']","International, Full time",Canada,2-7 Years
21,Data Architect,Azure Data Architect,Company name confidential,"['ETL Developer', 'Data Architect', 'Azure', 'Bigdata']",Full time,Bengaluru / Bangalore,11-16 Years
22,Data Architect,Architect - Test Data Engineering,AT&T Cybersecurity,"['Data Analysis', 'Test Data Management', 'Sql']",Full time,"Bengaluru / Bangalore, India",8-12 Years
23,Data Architect,Data Architect,Freelancer Marella Nagesh Kumar,"['Oltp', 'Datamodelling']",Full time,Pune,10-20 Years
24,Data Architect,Architect - Test Data Engineering,AT&T Cybersecurity,"['Data Analysis', 'Pyspark', 'Java', 'Data Mining']",Full time,"Hyderabad / Secunderabad, Telangana, India",8-12 Years
25,Data Architect,Big Data Developer Architect and Tester-Hadoop Azure Databricks.,Mindlinks Informatics Private Limited,"['Teradata', 'Databricks.', 'Hadoop', 'Big Data']",Full time,"Hyderabad / Secunderabad, Telangana",Fresher
26,Data Architect,Architect - Test Data Engineering,AT&T Cybersecurity,"['Data Analysis', 'Pyspark', 'Java', 'Data Mining']",Full time,"Chennai, India",8-12 Years
27,Data Architect,Data Architect,Talent 21 Management and Shared Services Private Limited,"['Data Architect', 'Data Governance', 'Data Modelling']",Full time,Pune,8-12 Years
28,Data Architect,Lead Software Engineer - Data Architect - Snowflake/Databricks,Chase Bank,"['Emerging Technologies', 'Implementation', 'cloud native experience']",Full time,"Hyderabad / Secunderabad, Telangana, India",5-7 Years
29,Data Architect,Data Architect - Insights & Analytics X 360,Respironics Inc,"['Team Orchestration', 'Architecture Design', 'Networking & Open Source']",Full time,"Bengaluru / Bangalore, India",5-13 Years
30,Data Architect,Principal Data Architect,NTT Ltd.,"['Predictive Analytics', 'Data Modelling', 'Data Architecture']",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
31,Data Scientist,Senior Machine Learning Engineer/Data Scientist,Oracle,"['Enterprise Engineering', 'agility', 'Engineering']",Full time,"Bengaluru / Bangalore, India",5-7 Years
32,Data Scientist,Senior Data Scientist,servicenow,"['R', 'ServiceNow Platform', 'Performance Analytics']",Full time,India,1-4 Years
33,Data Scientist,Sr Data Scientist,servicenow,"['Scikit-Learn', 'Python', 'Sql', 'Pytorch', 'Tensorflow']",Full time,"Hyderabad / Secunderabad, Telangana, India",5-7 Years
34,Data Scientist,Data Scientist I,United Breweries,"['R', 'Sql', 'Api', 'Python', 'Hadoop', 'Spark']",Full time,"Gurugram, Gurgaon / Gurugram",2-4 Years
35,Data Scientist,"Senior Data Scientist, Digital Business (2656)",Sony Pictures Networks India,"['Analytical Thinking', 'Attention To Detail', 'supervised learning']",Full time,"Bengaluru / Bangalore, India",8-10 Years
36,Data Scientist,Data Scientist,Hiphonic Hr Solutions Private Limited,"['ADTECH', 'Real-Time Bidding', 'Machine Learning']",Full time,Other India,5-9 Years
37,Data Scientist,Data Scientist AI / ML,Mobile Programming LLC,"['AI/ML frameworks and tools', 'R', 'scikit-learn.""""""']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",4-6 Years
