key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,GCP Data Engineer,LTIMindtree Limited,"""GCP"",Python,Sql,Cloud Computing",Full time,Mumbai,3-8 Years
2,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Big Data,Hadoop,Hive",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",5-10 Years
3,Data Engineer,Data Engineer - OACS,LTIMindtree Limited,"OACS,OAC,OAS,OBIEE",Full time,Mumbai,3-8 Years
4,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,"Bengaluru / Bangalore, Pune",15-20 Years
5,Data Engineer,Data Engineer Ab Initio,Brain Management Consultants India Private Limited,"Ab Initio GDE,Ab Initio,Abinitio",Full time,"Bengaluru / Bangalore, Gurgaon / Gurugram",3-10 Years
6,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",5-10 Years
7,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Big Data,Hadoop,Hive",Full time,"Bengaluru / Bangalore, Pune",5-10 Years
8,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,Mumbai,5-10 Years
9,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,"Bengaluru / Bangalore, Pune",5-10 Years
10,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Big Data,Hadoop,Hive",Full time,Mumbai,5-10 Years
11,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",15-20 Years
12,Data Engineer,Data Engineer- OBIEE,LTIMindtree Limited,"Business Intelligence,OBIEE,Data Warehouse",Full time,"Bengaluru / Bangalore, Mumbai",3-8 Years
13,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,Mumbai,15-20 Years
14,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Spark,Hive,Sqoop,Kafka",Full time,"Bengaluru / Bangalore, Mumbai",7-10 Years
15,Data Engineer,Data Engineer,Quess IT Staffing (Formerly known as Magna Infotech),"Azure,Aws Cloud",Full time,Bengaluru / Bangalore,4-10 Years
16,Data Engineer,"Data Engineer II, Amazon Last Mile",Amazon Music,"aws,Java,python,Scala,Sql",Full time,India,3-5 Years
17,Data Engineer,"Sr. Data Engineer (Remote, IND)",CrowdStrike,"Adobe Experience Cloud,Gitlab CI/CD,Database Systems",Full time,"Hyderabad / Secunderabad, Telangana, India",5-7 Years
18,Data Engineer,Data Engineer II-Big Data,Chase Bank,"Nosql,Java,Pyspark,AWS Glue,statistical data analysis",Full time,"Bengaluru / Bangalore, India",2-4 Years
19,Data Engineer,Data Engineer II-Big Data,Chase Bank,"NoSQL databases,Java,Pyspark,AWS Glue",Full time,"Bengaluru / Bangalore, India",2-4 Years
20,Data Engineer,Data Engineer II-Big Data,Chase Bank,"Nosql,Java,Pyspark,AWS Glue,statistical data analysis",Full time,"Bengaluru / Bangalore, India",2-4 Years
21,Data Engineer,"Data Engineer II, Amazon Last Mile",Amazon Music,"aws,Java,python,Scala,Sql",Full time,India,3-5 Years
22,Data Engineer,Data Engineer II-Big Data,Chase Bank,"Nosql,Java,Pyspark,AWS Glue,statistical data analysis",Full time,"Bengaluru / Bangalore, India",2-4 Years
23,Data Engineer,Senior Data Engineer,Ford Motor Company,"GCP Big Query,File processing,Database connectors",Full time,India,4-7 Years
24,Data Engineer,Data Engineer III-Big Data,Chase Bank,"Flink,Nosql,Java,Pyspark,AWS Glue",Full time,"Bengaluru / Bangalore, India",3-5 Years
25,Data Engineer,Data Engineer,Aequor Information Technologies Priivate Limited,"Python,Pyspark","Work From Home, Full time","Bengaluru / Bangalore, Chennai",4-14 Years
26,Data Engineer,Snowflake Data Engineer (Snowflake Datawarehouse) Lead,Santo Systems Private Limited,"Snowflake Data Engineer,Snowflake Data Warehouse",Full time,Bengaluru / Bangalore,12-14 Years
27,Data Engineer,Data Engineer,Advent Global Solutions INC,"AWS,Azure Data Factory",Full time,Bengaluru / Bangalore,3-6 Years
28,Data Engineer,Azure / AWS Developer + AI + Data Engineer,Lyros Technologies Private Limited,"Azure Cognitive Services,Azure Machine Learning",Full time,Chennai,3-7 Years
29,Data Engineer,Big Data Engineer,Dmaic Academy And Consultancy,"Azure Synapse Analytics,Azure Storage Explorer",Full time,Coimbatore,7-10 Years
30,Data Engineer,"Data Engineer (GIS, ArcGIS, ESRI) | Contractual | WFH/Remote",WovV Technologies (Division of Techno compass consulting Pvt Ltd),"Gis,Arcgis,Esri,Python,MS SQL,Talend","Work From Home, Full time","Chennai, Mumbai",3-5 Years
31,Data Engineer,AI + Data Engineer,Lyros Technologies Private Limited,"troubleshoot data pipeline,monitoring data pipeline",Full time,Chennai,3-7 Years
32,Data Engineer,Data Engineer_DBT | Permanent WFH/ Remote,WovV Technologies (Division of Techno compass consulting Pvt Ltd),"dbt,snowflake,Data Lakehouse,Sql,AWS","Work From Home, Full time","Chennai, Mumbai",5-10 Years
33,Data Engineer,Urgent opening for the post of Big data engineer for Hyderabad location.,Addon Manpower Solutions Private Limited,big data engineer,Full time,"Hyderabad / Secunderabad, Telangana",5-8 Years
34,Data Engineer,Senior Data Engineer,White Horse Manpower Consultancy Private Limited,"Semarchy MDM,Linux Shell Scripting,Oracle Database",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",6-9 Years
35,Data Engineer,Data Engineer,HNM Solutions,"Data Engineer,Pyspark",Full time,"Chennai, Pondicherry",8-12 Years
36,Data Engineer,Data engineer,Live Connections,"Big Data,Pyspark,Python",Full time,Chennai,2-5 Years
37,Data Engineer,Azure Data Engineer,Elite,"Azure,Data Engineer",Full time,"Bengaluru / Bangalore, Coimbatore",5-10 Years
