key,job_role,job_title,company_name,skills,job_type,location,experience
307,Data Scientist,Data Scientist,ExxonMobil,"['PINN?s', 'time-series', 'validation methods', 'Natural Language Processing (NLP)']",Full time,"Bengaluru / Bangalore, India",4-6 Years
308,Data Scientist,"Data Scientist II, GPS India Operations [T500-10229]",Bristol Myers Squibb,"['Domino', 'R', 'dbt', 'Github', 'Data Visualization']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-5 Years
309,Data Scientist,Data Scientist,Elite,['Data Scientist'],Full time,"Bengaluru / Bangalore, Coimbatore",5-10 Years
310,Data Scientist,Data Scientist,Company name confidential,"['Opencv', 'Computer Vision']","Work From Home, Full time","Ahmedabad, Bengaluru / Bangalore",0-4 Years
311,Data Scientist,Data Scientist,Ericsson,"['Data Science', 'Machine Learning', 'Gcp', 'Artificial Intelligence']",Full time,"Noida, India",5-15 Years
312,Data Scientist,Data Scientist,Trane Technologies,"['stochastic', 'Statistics', 'Machine-learning', 'Time Series Analysis']",Full time,"Bengaluru / Bangalore, India",3-5 Years
313,Data Scientist,Data Scientist,PayPal,"['big query', 'business intelligence', 'Statistics']",Full time,"Bengaluru / Bangalore, India",5-7 Years
314,Data Scientist,Data Scientist Level_1,Michelin,"['analytical', 'Business', 'Ai', 'Engineering', 'Problem Solving']",Full time,"Pune, India",Fresher
315,Data Scientist,Data Scientist Lead,Voqeoit Technologies,"['mechine learning', 'Python Scripting', 'Sql', 'Data Scientist']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",7-17 Years
316,Data Scientist,Data Scientist,PayPal,"['CNNs/RNNs', 'random forests', 'loss forecasting']",Full time,India,0-2 Years
317,Data Scientist,DATA SCIENCE INTERNSHIP AN PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Dhule",Fresher
318,Data Scientist,Data Scientist,Cardinal Health,"['Unsupervised Machine Learning', 'Airflow', 'GCE']",Full time,"Bengaluru / Bangalore, India",3-7 Years
319,Data Scientist,Data Scientist AI / ML,Mobile Programming LLC,"['AI/ML frameworks and tools', 'R', 'scikit-learn.""""""']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",4-6 Years
320,Data Scientist,Senior Data Scientist,Boeing,"['AI/ML', 'Unity Catalogue', 'self-starter', 'visualization tools']",Full time,"Bengaluru / Bangalore, India",8-18 Years
321,Data Scientist,Data Scientist,PayPal,"['Ai', 'Tensorflow', 'Deep Learning', 'Ml', 'Nlp']",Full time,India,0-2 Years
322,Data Scientist,Data Scientist I,United Breweries,"['R', 'Sql', 'Api', 'Python', 'Hadoop', 'Spark']",Full time,"Gurugram, Gurgaon / Gurugram",2-4 Years
323,Data Scientist,Lead Data Scientist,Freshworks,"['knowledge graphs', 'LLMs', 'Transformers', 'Signal Processing']",Full time,"Bengaluru / Bangalore, India",7-9 Years
324,Data Scientist,DATA SCIENCE INTERNSHIP AT Ahmedabad,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Ahmedabad, Gandhinagar",Fresher
325,Data Scientist,Data Scientist-AI/ML,Mobile Programming LLC,['Proficiency in Data Science and Machine Learning | Experience with AI/ML frameworks and tools | Knowledge of Flask'],Full time,"Hyderabad / Secunderabad, Telangana",4-6 Years
326,Data Scientist,Senior Machine Learning Engineer/Data Scientist,Oracle,"['Availability', 'Engineering', 'Security', 'Enterprise Engineering']",Full time,"Bengaluru / Bangalore, India",5-7 Years
327,Data Scientist,Sr Data Scientist,servicenow,"['Scikit-Learn', 'Python', 'Sql', 'Pytorch', 'Tensorflow']",Full time,"Hyderabad / Secunderabad, Telangana, India",5-7 Years
328,Data Scientist,DATA SCIENCE INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Kolhapur",Fresher
329,Data Scientist,Lead Data Scientist,Boeing,"['Numerical Techniques', 'AI/ML', 'Python', 'Power Bi']",Full time,"Bengaluru / Bangalore, India",7-12 Years
330,Data Scientist,DATA SCIENCE INTERNSHIP AT AHMEDABAD,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Ahmedabad, Gandhinagar",Fresher
331,Data Scientist,Data Specialist Insights,A.P. Moller - Maersk,"['process mining', 'Data Specialist', 'Ai', 'Azure Analysis Services']",Full time,"Pune, India",7-9 Years
332,Data Scientist,BI Developer - SP&S Business Intelligence,Siemens Gamesa,"['Transform', 'Power Apps', 'BI Developer', 'data warehouse design']",Full time,"Bengaluru / Bangalore, India",2-7 Years
333,Data Scientist,Head Data Scientist,Michael Page,[],Full time,"Mumbai, India",Fresher
334,Data Scientist,"Senior Data Scientist, Digital Business (2656)",Sony Pictures Networks India,"['Analytical Thinking', 'Attention To Detail', 'supervised learning']",Full time,"Bengaluru / Bangalore, India",8-10 Years
335,Data Scientist,Lead Data Scientist,Providence India,"['Transformers', 'random forests', 'boosting']",Full time,India,6-9 Years
336,Data Scientist,Lead Customer Success - Data Scientist,ZS Associates,"['Classification', 'social listening', 'Regression']",Full time,"Pune, India",2-4 Years
337,Data Scientist,MLOps Engineer,Aptiv,"['Airflow', 'versioning', 'Architect', 'scikit-learn']",Full time,"Bengaluru / Bangalore, India",5-12 Years
338,Data Scientist,Lead Data Scientist,Intellexe Management Consultants,"['Pyspark: Spark', 'R', 'Python', 'Data Science']","Jobs for Women, Full time",Chennai,8-15 Years
339,Data Scientist,DATA SCIENCE INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Kolhapur",Fresher
340,Data Scientist,Immediately Hiring For Data Scientist | 5 to 8 years experience,Birlasoft Limited,"['Data Science', 'Machine Learning', 'Nlp']",Full time,"Noida, Pune",5-8 Years
341,Data Scientist,Data Scientist,HNM Solutions,"['AWS', 'Data Scientist', 'Scikit Learn', 'Ml']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",3-4 Years
342,Data Scientist,DATA SCIENCE INTERNSHIP IN PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Dhule",Fresher
343,Data Scientist,DATA SCIENCE INTERNSHIP IN AHMEDABAD,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Ahmedabad, Junagadh",Fresher
344,Data Scientist,Data Scientist,Company name confidential,"['Power Bi', 'Sql']","Work From Home, Full time",Bengaluru / Bangalore,0-5 Years
345,Data Scientist,Data Science Internship in Ahmedabad,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Ahmedabad, Surat",Fresher
346,Data Scientist,Data Scientist 4,Oracle,"['data infrastructure', 'feature engineering', 'cloud-based analytics']",Full time,"Bengaluru / Bangalore, India",10-12 Years
347,Data Scientist,Data Scientist,Cognizant,"['Speech', 'BERT', 'Entity Extraction', 'Google Dialogflow']",Full time,"Pune, India",10-16 Years
348,Data Scientist,Product Data Scientist,PayPal,"['R', 'Tableau', 'Excel', 'Sql', 'Python']",Full time,India,3-5 Years
349,Data Scientist,Lead Engineer - Data Scientist,Veeva,"['snowflake', 'Snowpark', 'CI/CD', 'R', 'MDX/DAX']",Full time,India,5-7 Years
350,Data Scientist,Data Scientist 3,Oracle,"['Nlp', 'Machine Learning', 'data engineering']",Full time,"Bengaluru / Bangalore, India",0-2 Years
351,Data Scientist,Lead Data Scientist,Cognizant,"['Decision theory', 'Operations Research', 'Statistical Modeling']",Full time,"Chennai, India",5-12 Years
352,Data Scientist,Data Scientist,Ford Motor Company,"['GenAI', 'Big query', 'vertex AI', 'time-series models']",Full time,"Chennai, India",0-2 Years
353,Data Scientist,Data Scientist,Airbus pioneers,[],Full time,"Bengaluru / Bangalore, India",Fresher
354,Data Scientist,Data Scientist,Company name confidential,"['Big Data', 'Machine Learning']","Work From Home, Full time","Bengaluru / Bangalore, Pune",1-5 Years
355,Data Scientist,Data Scientist,Elite,['Data Scientist'],Full time,Coimbatore,2-7 Years
356,Data Scientist,Data Scientist Job,Dmaic Academy And Consultancy,['Data Scientist'],Full time,"Hyderabad / Secunderabad, Telangana",5-7 Years
357,Data Scientist,Data Scientist-Python developer,Mpowering HR Solutions,"['Data Preprocessing', 'AzureML', 'python package development']",Full time,"Bengaluru / Bangalore, Pune",3-8 Years
