key,job_role,job_title,company_name,skills,job_type,location,experience
29,Data Engineer,Lead Data Engineer - Big Data,Orange,"['Air Flow', 'Jupyter Notebook', 'NiFi', 'Grafanna']",Full time,India,8-10 Years
30,Data Engineer,Data Engineer 2,Comcast,"['data pipelines', 'data migrations', 'database views']",Full time,"Chennai, India",2-5 Years
31,Data Engineer,"Data Engineer - Big Data (Hadoop, Java, Spark, Kafka, Hive)",Visa,[],Full time,"Bengaluru / Bangalore, India",Fresher
32,Data Engineer,Data Engineer,Ericsson,"['Scikit-learn', 'Elasticsearch', 'Kibana', 'Pandas']",Full time,"Bengaluru / Bangalore, India",4-6 Years
33,Data Engineer,"Staff Data Engineer-Hadoop, Spark, Hive, Kafka",Visa,[],Full time,"Bengaluru / Bangalore, India",Fresher
34,Data Engineer,Senior Manager_Project Manager_GCP Sr. Data Engineer/GCP Architect_D&A_Pune,Vodafone,"['Big Query', 'Cloud Spanner', 'GCP Compute']",Full time,Pune,6-10 Years
35,Data Engineer,Sr. Data Engineer - Finance Data Analytics,Crowdstrike,"['Airflow', 'snowflake', 'Data Modelling', 'SFDC']",Full time,"Bengaluru / Bangalore, India",0-2 Years
36,Data Engineer,"Sr Data Engineer -Big Data technologies (Hadoop, Java, Spark, Kafka, Hive)",Visa,[],Full time,"Bengaluru / Bangalore, India",Fresher
37,Data Engineer,"Data Engineer in Test -Big Data ecosystem (Hadoop, Hive, Spark, Kafka)",Visa,"['Big Data ecosystem', 'business intelligence']",Full time,"Bengaluru / Bangalore, India",2-3 Years
38,Data Engineer,Consulting - BO - Cloud Engineering - Senior Consultant - Azure Data Engineer HDFC,Deloitte,"['MS SQL RDBMS', 'SQL Query Language', 'data warehouse transformation processes']",Full time,"Mumbai, India",6-9 Years
39,Data Engineer,Data Engineer 2,PayPal,"['Apache Hadoop', 'Unix', 'Github', 'Distributed Systems']",Full time,India,0-2 Years
40,Data Engineer,Consulting-BO-Cloud Engineering-Senior Consultant-GCP Data Engineer,Deloitte,[],Full time,"Bengaluru / Bangalore, India",Fresher
41,Data Engineer,Lead Data Engineer,United Breweries,"['S3', 'Lambda', 'python', 'Apache Flink', 'Dynamodb']",Full time,"Gurugram, Gurgaon / Gurugram",7-9 Years
42,Data Engineer,Data Engineer - Lead,dentsu,"['table design', 'snowflake', 'Query Optimization']",Full time,"Thane, India",7-9 Years
43,Data Engineer,"Data Engineer - Big Data ((Hadoop, Java, Spark, Kafka, Hive)",Visa,[],Full time,"Bengaluru / Bangalore, India",Fresher
44,Data Engineer,Consulting - BO: Cloud Engineering - Senior Consultant- ML Ops Data Engineer,Deloitte,"['Airflow', 'Scikit-learn', 'Go', 'DataRobot', 'Kubeflow']",Full time,"Bengaluru / Bangalore, India",5-8 Years
45,Data Engineer,Software Engineer/Data Engineer (Python/SQL/GCP),GfK,"['Problem Solving', 'TDD/BDD', 'Cloud Platforms']",Full time,"Chennai, Pune",3-5 Years
46,Data Engineer,Data Engineer II,Zendesk,"['Backend integrations', 'Java', 'Database Design']",Full time,"Bengaluru / Bangalore, India",0-4 Years
47,Data Engineer,Software Engineer for Data,Respironics Inc,"['data lakes', 'data ingestion', 'spark clusters']",Full time,"Chennai, India",0-2 Years
48,Data Engineer,Lead Consultant-DBT Data Engineer,Genpact,"['Python', 'Sql', 'graph databases', 'AWS', 'Etl']",Full time,Bengaluru / Bangalore,0-2 Years
49,Data Engineer,Lead Consultant - Google Cloud Platform (GCP) Data Engineer,Genpact,"['analytical', 'Collaboration', 'Dataprep', 'Problem-solving']",Full time,Pune,0-2 Years
50,Data Engineer,Data Engineer in Test,Visa,"['Agile framework', 'Big Data ecosystem', 'Test-Driven Development']",Full time,"Bengaluru / Bangalore, India",2-3 Years
51,Data Engineer,Senior / Lead Data Engineer,Atlas Copco,"['Microsoft Power Platform', 'Data Lakehouse']",Full time,"Pune, India",5-8 Years
52,Data Engineer,"Data Engineer, IN Data Engineering & Analytics",Amazon Music,"['Warehousing', 'ETL pipelines', 'Sql', 'SSIS', 'AWS Infrastructure']",Full time,India,1-3 Years
53,Data Engineer,"Data Engineer - Big Data technologies (Hadoop, Java, Spark, Kafka, Hive)",Visa,"['Java', 'Unix', 'Hadoop', 'Big Data', 'Kafka', 'Tableau']",Full time,"Bengaluru / Bangalore, India",1-3 Years
54,Data Engineer,Principal Consultant-Lead Data Engineer,Genpact,"['Python', 'Sql', 'graph databases', 'AWS', 'Etl']",Full time,Bengaluru / Bangalore,5-10 Years
55,Data Engineer,Lead Data Engineer,Chase Bank,"['relational', 'Statistics', 'geometrical algorithms']",Full time,"Bengaluru / Bangalore, India",5-7 Years
56,Data Engineer,Sr. Data Engineer,Elanco,"['Modeling', 'ai/ml/deep-learning', 'Commercial']",Full time,"Bengaluru / Bangalore, India",2-4 Years
57,Data Engineer,"Staff Data Engineer in Test-Big Data (Hadoop, Hive, Spark, Kafka)",Visa,[],Full time,"Bengaluru / Bangalore, India",Fresher
58,Data Engineer,Lead Software Engineer - Data Engineering,Freshworks,"['Airflow', 'snowflake', 'Trino', 'Flink', 'Java', 'Presto']",Full time,"Bengaluru / Bangalore, India",8-10 Years
59,Data Engineer,Staff Data Engineer,Visa,"['Business Processes', 'IT', 'Data Analytics', 'Machine Learning']",Full time,"Bengaluru / Bangalore, India",4-6 Years
60,Data Engineer,"Data Engineer in Test (Hadoop, Hive, Spark, Kafka))",Visa,"['business intelligence', 'Test-Driven Development']",Full time,"Bengaluru / Bangalore, India",0-2 Years
61,Data Engineer,"Data Engineer II (SQL, Snowflake, AWS, ETL)",Ziff Davis,"['Athena', 'Airflow', 'Matillion', 'Python', 'Sql']",Full time,"Pune, India",4-6 Years
62,Data Engineer,Data Integration Engineer,Electrobrain Modern Technologies Private Limited,"['Relationship Building', 'Manager Technology']",Full time,"Noida, Pune",4-8 Years
63,Data Engineer,Azure Data Engineer,ICube Consulting Services India Private Limited,"['Azure Services', 'Datalake', 'Logic Apps', 'Poweer Apps']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",3-8 Years
64,Data Engineer,Senior Python Data Engineer,Mpowering HR Solutions,"['Manager Quality Assurance', 'Project management']",Full time,"Bengaluru / Bangalore, Pune",4-8 Years
65,Data Engineer,Data Science Engineer,Electrobrain Modern Technologies Private Limited,"['Microservices', 'Web Technologies', 'Data Science']",Full time,"Noida, Pune",3-8 Years
66,Data Engineer,Data Integration Engineer,Electrobrain Modern Technologies Private Limited,"['Relationship Building', 'Manager Technology']",Full time,"Noida, Pune",4-8 Years
67,Data Engineer,Onsite Job For IT GCP DATA Engineer USA H1B Visa,Vaakruthi Software Solutions,['Salesforce'],Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",2-10 Years
68,Data Engineer,Data Science Engineer,Electrobrain Modern Technologies Private Limited,"['Microservices', 'Web Technologies', 'Data Science']",Full time,"Noida, Pune",3-8 Years
69,Data Engineer,Data Integration Engineer,Electrobrain Modern Technologies Private Limited,"['Relationship Building', 'Manager Technology']",Full time,"Noida, Pune",4-8 Years
70,Data Engineer,BI DATA ENGINEER,HighPoints Technologies India Private Limited,"['BI DATA ENGINEER', 'Domo', 'Etl', 'Sql', 'Agile']",Full time,"Gurgaon / Gurugram, Chandigarh",6-10 Years
71,Data Engineer,L3 Data Center Engineer,HTIS Telecom Private Limited,"['Hardware', 'Datacenter', 'nexus', 'It Infrastructure']",Full time,"Chennai, Mumbai, Mumbai City, Navi Mumbai",12-18 Years
72,Data Engineer,Data Engineer,Neugene International Inc,"['Etl', 'Informatica']",Full time,"Bengaluru / Bangalore, Chennai",5-9 Years
73,Data Engineer,Onsite Job For IT GCP DATA Engineer USA H1B Visa,Vaakruthi Software Solutions,"['Oracle Apps', 'Oracle Apps Functional']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",3-8 Years
74,Data Engineer,Data Engineer,Company name confidential,"['Big Data', 'Hadoop']","Work From Home, Full time",Bengaluru / Bangalore,0-4 Years
75,Data Engineer,AZURE DATA Engineer,GSPANN Technologies,"['Adf', 'Azure Data Bricks', 'Azure Data Factory']",Full time,"Gurgaon / Gurugram, Hyderabad / Secunderabad, Telangana",7-12 Years
76,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Raipur, India",6-8 Years
77,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Chennai, India",6-8 Years
78,Data Engineer,Azure Data Engineer,ICube Consulting Services India Private Limited,"['Azure Services', 'Datalake', 'Logic Apps', 'Poweer Apps']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",3-8 Years
79,Data Engineer,AWS/PYTHON DATA ENGINEER,Mpowering HR Solutions,"['Sage maker', 'Network/NACL', 'Bit Bucket', 'Data Engineer']",Full time,"Bengaluru / Bangalore, Pune",7-11 Years
80,Data Engineer,Senior Data Engineer,Uplers,"['snowflake', 'dbt', 'Pyspark', 'Aws Redshift', 'Apache Flink']",Full time,"Noida, India",10-12 Years
81,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"India, Nashik",6-8 Years
82,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Guwahati, India",6-8 Years
83,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"India, Cochin / Kochi / Ernakulam",6-8 Years
84,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Ahmedabad, India",6-8 Years
85,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Vellore, India",6-8 Years
86,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Nagpur, India",6-8 Years
87,Data Engineer,Data Engineer,Company name confidential,"['Big Data', 'Hadoop']","Work From Home, Full time",Bengaluru / Bangalore,0-4 Years
88,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Aurangabad, India",6-8 Years
89,Data Engineer,Staff Engineer - Data Scientist,Freshworks,"['knowledge graphs', 'LLMs', 'Transformers', 'AI frameworks']",Full time,"Bengaluru / Bangalore, India",8-10 Years
90,Data Engineer,Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Kanpur, India",6-8 Years
91,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Amritsar, India",6-8 Years
92,Data Engineer,Senior Data Engineer,Uplers,"['snowflake', 'dbt', 'Pyspark', 'Aws Redshift', 'Apache Flink']",Full time,"Noida, India",10-12 Years
93,Data Engineer,Data Engineer,MSD,"['Git', 'Docker', 'Terraform', 'Pyspark', 'Sql', 'Python']",Full time,"Pune, India",1-3 Years
94,Data Engineer,Expert Data Engineer,Swiss Re,"['Azure Stack', 'Postgres SQL DB', 'Sql', 'Azure Databricks']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-10 Years
95,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Jaipur, India",6-8 Years
96,Data Engineer,Staff Engineer - Data Scientist,Freshworks,"['knowledge graphs', 'LLMs', 'Transformers', 'AI frameworks']",Full time,"Bengaluru / Bangalore, India",8-10 Years
97,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Madurai, India",6-8 Years
98,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Patna, India",6-8 Years
99,Data Engineer,Aws Data Engineer,Tata Group,"['aws', 'rds', 'Lambda', 'Maven', 'Elk', 'Ansible']",Full time,"Chennai, India",0-2 Years
100,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Surat, India",6-8 Years
101,Data Analyst,Data Operations Analyst,Synechron Technologies Private Limited,"['Production Support', 'Sql']",Full time,Bengaluru / Bangalore,3-6 Years
102,Data Analyst,Data Transmission Analyst,Cognizant Technology Solutions India Pvt Ltd,"['""Connect:Direct""', '""File transmission""', '""NDM""']",Full time,"Chennai, Pune",6-9 Years
103,Data Analyst,Sr Associate Data Analyst - Workday Success Plans,Workday,"['Slides', 'Spreadsheets', 'ETL processes', 'Drive']",Full time,"Pune, India",2-4 Years
104,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Amravati",Fresher
105,Data Analyst,"Senior Associate- Data Hierarchy Analyst, Master Data Management",Genpact,"['Data Analysis', 'Communication', 'Problem Solving']",Full time,Hanamkonda,0-2 Years
106,Data Analyst,Lead Consultant-Data Analyst,Genpact,"['SSIS', 'Data Migration', 'C#', 'SQL Server', 'Ms Excel']",Full time,Noida,0-2 Years
107,Data Analyst,Modelling / Data Science - Lead Analyst - Analytics,dentsu,"['Data Analysis', 'r', 'Machine Learning', 'python']",Full time,"Bengaluru / Bangalore, India",3-5 Years
108,Data Analyst,Data Analyst - Max - 30 LPA,Rapsys Tech Solutions Private Limited,"['Data Analyst', 'Data Flow', 'Airflow', 'ibm infosphere']",Full time,Bengaluru / Bangalore,7-17 Years
109,Data Analyst,Senior Analyst - Clinical Data Management,Stryker,"['data discrepancy', 'root causes', 'data querying']",Full time,"Bengaluru / Bangalore, India",6-12 Years
110,Data Analyst,GCR-Data COE_Advanced Analyst,Ernst & Young,"['structured thinking abilities', 'project management']",Full time,"Bengaluru / Bangalore, India",2-4 Years
111,Data Analyst,DATA ANALYST INTERNSHIP IN PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Dhule / Dhulia",Fresher
112,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Data Analyst', 'Data Analysis', 'Internship', 'Live Projects']",Full time,"Pune, Kolhapur",Fresher
113,Data Analyst,Senior Data Analyst,Freshworks,"['SaaS metrics', 'Data Modelling', 'Power Bi', 'Data Warehousing']",Full time,"Chennai, India",5-7 Years
114,Data Analyst,Associate Healthcare Research & Data Analyst,Clarivate,"['Data Analysis', 'project management', 'market research']",Full time,"Bengaluru / Bangalore, India",2-4 Years
115,Data Analyst,Senior Analyst - Clinical Data Management,Stryker,"['data discrepancy', 'Statistical Techniques', 'data querying']",Full time,"Bengaluru / Bangalore, India",6-12 Years
116,Data Analyst,Master Data Steward/Analyst,Akzonbel,"['MDM', 'Root Cause Analysis', 'master data quality']",Full time,"Pune, India",2-3 Years
117,Data Analyst,Associate Healthcare Research & Data Analyst,Clarivate,"['Data Analysis', 'project management', 'market research']",Full time,"Bengaluru / Bangalore, India",2-4 Years
118,Data Analyst,BI Data Delivery Analyst,"NGA Human Resources, an Alight company","['Data Architecture', 'Sql', 'Sap Business Objects']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-5 Years
119,Data Analyst,Data Analyst 2 (DAT00971),Acko,"['Data Analysis', 'Powerpoint', 'Problem Solving']",Full time,"Bengaluru / Bangalore, India",3-5 Years
120,Data Analyst,Data Analyst,TransUnion,"['Macheye', 'BigQuery', 'Hive', 'Spark', 'Tableau']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-5 Years
121,Data Analyst,GCR-Data COE_Advanced Analyst,Ernst & Young,"['structured thinking abilities', 'project management']",Full time,"Bengaluru / Bangalore, India",2-4 Years
122,Data Analyst,Associate Business Analyst - Master Data,Novo Nordisk,"['Data Analysis', 'Pharma', 'SAP', 'Business Rules']",Full time,"Bengaluru / Bangalore, India",4-6 Years
123,Data Analyst,Sr Associate Data Analyst - Workday Success Plans,Workday,"['Slides', 'Spreadsheets', 'ETL processes', 'Drive']",Full time,"Pune, India",2-4 Years
124,Data Analyst,Machine Learning Data Monitoring Analyst,Aptiv,"['Dashboard Monitoring', 'Data Analysis', 'Nosql']",Full time,"Bengaluru / Bangalore, India",0-2 Years
125,Data Analyst,Machine Learning Data Monitoring Analyst,Aptiv,"['Dashboard Monitoring', 'Data Analysis', 'Nosql']",Full time,"Bengaluru / Bangalore, India",0-2 Years
126,Data Analyst,Senior Analyst - Data Science,Electrobrain Modern Technologies Private Limited,"['silicon', 'Consulting', 'Analytical', 'Process Documentation']",Full time,"Noida, Pune",2-7 Years
127,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Jalgaon",Fresher
128,Data Analyst,Data Analyst Required,Roundworld Immigration Private Limited,"['Data Analyst', 'Reporting Analyst', 'MIS Analyst']","International, Full time",Canada,2-7 Years
129,Data Analyst,Senior Analyst - Data Science,Electrobrain Modern Technologies Private Limited,"['silicon', 'Consulting', 'Analytical', 'Process Documentation']",Full time,"Chennai, Delhi",2-7 Years
130,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Solapur",Fresher
131,Data Analyst,Data Analyst (Salesforce CRMA /BI/Tableau ),Databricks,"['advanced calculations', 'relational database management system']",Full time,"Bengaluru / Bangalore, India",4-6 Years
132,Data Analyst,Analyst - Data Science,MSD,"['Sagemaker', 'Bokeh', 'R-Shiny', 'Django', 'Javascript']",Full time,"Pune, India",0-2 Years
133,Data Analyst,"D&T Analyst II - Data Foundations, Supply Chain",General Mills,"['SAP S4', 'SAP R/3', 'Data Modelling', 'Power Bi']",Full time,"Mumbai, India",4-7 Years
134,Data Analyst,Analyst - Data Science,MSD,"['Sagemaker', 'Bokeh', 'R-Shiny', 'Django', 'Javascript']",Full time,"Pune, India",0-2 Years
135,Data Analyst,Senior Data Analyst - India,Gojek,"['Metabase', 'Google Data Studio', 'Clevertap']",Full time,"Bengaluru / Bangalore, India",3-5 Years
136,Data Analyst,DATA ANALYST INTERNSHIP AN PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Nanded",Fresher
137,Data Analyst,Consultant Data Analyst / Data Steward,Genpact,"['cloud environments', 'English', 'MDM', 'Sql']",Full time,Mumbai,0-2 Years
138,Data Analyst,Lead Data Analyst,Clarivate,"['snowflake', 'Analytical Skills', 'Jupyter Notebook']",Full time,"Bengaluru / Bangalore, India",5-7 Years
139,Data Analyst,Assistant Manager-Data Quality Analyst,Genpact,"['Reltio MDM platform', 'Data Quality', 'Master Data Governance']",Full time,Bengaluru / Bangalore,0-2 Years
140,Data Analyst,Sr. Data Analyst,Vertiv,"['tasks', 'business understanding', 'automation techniques']",Full time,"Pune, India",3-5 Years
141,Data Analyst,Data Analyst Internship at Ahmedabad,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Ahmedabad, Mehsana",Fresher
142,Data Analyst,Senior Data Analyst with Tableau and Python,Qualcomm,"['Data Model development', 'Data Analysis', 'Data Exploration']",Full time,"Hyderabad / Secunderabad, Telangana, India",0-3 Years
143,Data Analyst,Data Pull Analyst - Tax & Treasury Operations & Risk Management (Contractor),Oracle,"['Data reconciliations', 'Problem Solving', 'Microsoft Powerpoint']",Full time,India,4-5 Years
144,Data Analyst,Machine Learning Data Monitoring Analyst,Aptiv,"['Dashboard Monitoring', 'Data Analysis', 'Machine Learning']",Full time,"Bengaluru / Bangalore, India",1-4 Years
145,Data Analyst,Data Annotation Analyst,Providence India,"['Python', 'Sql', 'AWS', 'Pytorch', 'Tensorflow']",Full time,India,0-2 Years
146,Data Analyst,Data Annotation Analyst,Providence India,"['Python', 'Sql', 'AWS', 'Pytorch', 'Tensorflow']",Full time,India,0-2 Years
147,Data Analyst,Procurement Associate (PowerBI Data analyst),Carrier Global,"['Supply Chain', 'Statistical Techniques', 'Excel']",Full time,"Hyderabad / Secunderabad, Telangana, India",2-3 Years
148,Data Analyst,Business Data Analyst:,Airbus pioneers,"['KPI', 'Skywise', 'Decision Making', 'Aircraft', 'Interpersonal Skills']",Full time,"Bengaluru / Bangalore, India",0-2 Years
149,Data Analyst,Data Analyst (Salesforce CRMA /BI/Tableau ),Databricks,"['advanced calculations', 'relational database management system']",Full time,"Bengaluru / Bangalore, India",4-6 Years
150,Data Analyst,Advisory-Management-P Data Visualization Analyst,KPMG,[],Full time,Bengaluru / Bangalore,Fresher
151,Data Analyst,Data Analyst,Fluor Corporation,['automated cost/schedule management systems'],Full time,"Gurgaon / Gurugram, India",1-3 Years
152,Data Analyst,"Senior Analyst, Analytics - Data Steward (L09)",Synchrony Financial,"['risk management', 'workflow monitoring', 'Adaptability']",Full time,Harsewakpur No.2,2-4 Years
153,Data Analyst,Analyst - Data Science,MSD,"['Sagemaker', 'Bokeh', 'R-Shiny', 'Django', 'Javascript']",Full time,"Pune, India",0-2 Years
154,Data Analyst,Senior Financial Data Analyst,Moodys Analytics,"['Credit', 'Cfa Certification', 'Financial Data Analysis']",Full time,"Bengaluru / Bangalore, India",1-3 Years
155,Data Analyst,Senior Data Analyst,servicenow,"['Statistics', 'IP networks', 'Excel', 'Power Bi', 'Sql']","International, Full time","Canada, India",5-7 Years
156,Data Analyst,Senior Data Analyst with Tableau and Python,Qualcomm,"['Data Analysis', 'Self Service Analytics', 'Data Model development']",Full time,"Hyderabad / Secunderabad, Telangana, India",1-3 Years
157,Data Analyst,"Senior Analyst, Analytics - Data Steward (L09)",Synchrony Financial,"['risk management', 'self-assessment', 'workflow monitoring']",Full time,Harsewakpur No.2,2-4 Years
158,Data Analyst,Data Analyst-2,Games24x7,"['R', 'probability', 'segmentation techniques']",Full time,"Bengaluru / Bangalore, India",3-5 Years
159,Data Analyst,"Data Analyst, Transcriptions",S&P Global,"['English', 'speech recognition software', 'Transcription']",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
160,Data Analyst,Lead Data Analyst,Clarivate,"['snowflake', 'Analytical Skills', 'Jupyter Notebook']",Full time,"Bengaluru / Bangalore, India",5-7 Years
161,Data Analyst,Senior Data Analyst,servicenow,"['Statistics', 'IP networks', 'Excel', 'Power Bi', 'Sql']","International, Full time","Canada, India",5-7 Years
162,Data Analyst,Senior Data Analyst,Freshworks,"['Sql', 'Power Bi', 'Etl', 'Dax', 'Excel', 'Python']",Full time,"Chennai, India",5-7 Years
163,Data Analyst,Data Quality Analyst,Synechron Technologies Private Limited,"['Data Quality Analyst', 'Data Quality', 'Data Management']",Full time,"Bengaluru / Bangalore, Pune",5-7 Years
164,Data Analyst,Data Analyst,Apex Covantage India Private Limited,"['Data Conversion', 'Data Entry Operator', 'Data Analyst']",Full time,"Hyderabad / Secunderabad, Telangana",0-1 Years
