key,job_role,job_title,company_name,skills,job_type,location,experience
27,Data Architect,Solutions Architect : Data & AI,Databricks,"R,Analytics,data engineering,Java,Data Science",Full time,"Mumbai, India",6-8 Years
28,Data Architect,"Data Domain Architect Analyst - Data Annotation, Finance",Chase Bank,"Data Collection,f-score,data annotation",Full time,"Bengaluru / Bangalore, India",2-5 Years
29,Data Architect,"Data Domain Architect Analyst - Data Annotation, Finance",Chase Bank,"Data Collection,f-score,data annotation",Full time,"Bengaluru / Bangalore, India",2-5 Years
30,Data Architect,"Data Domain Architect Analyst - Data Annotation, Finance",Chase Bank,"Data Collection,f-score,data annotation",Full time,"Bengaluru / Bangalore, India",2-5 Years
31,Data Scientist,"Sr Data Scientist (Heavy DL, Python, CV)",HERE Technologies,"classifiers,Bayesian network analysis,predictive modeling solutions",Full time,"Mumbai, India",5-7 Years
32,Data Scientist,Data Scientist Manager,Mpowering HR Solutions,"R,customer analytics,Social Media,costomer serivice","Contract Job, Part time","Bengaluru / Bangalore, Pune",8-12 Years
33,Data Scientist,Data Scientist,Company name confidential,"Machine Learning,Python",Full time,Bengaluru / Bangalore,1-6 Years
34,Data Scientist,Enabling Areas - Data Scientist - Executive - DEC,Deloitte,"Sql,Statistical Modelling,Hive,Python,Mapreduce",Full time,"Bengaluru / Bangalore, India",0-2 Years
35,Data Scientist,Senior Data Scientist - Generative AI,dentsu,"nVidia Picasso,Stanford CoreNLP,Cloud AI Platform",Full time,"Pune, India",5-8 Years
36,Data Scientist,Senior Data Scientist,servicenow,"R,ServiceNow Platform,Performance Analytics",Full time,India,1-4 Years
37,Data Scientist,Manager - Data Scientist,Mphasis,"LSTM,RNNs,No-SQL,Dataiku,BERT,Text Analytics",Full time,"Hyderabad / Secunderabad, Telangana, India",4-10 Years
38,Data Scientist,Senior Data Scientist,servicenow,"R,ServiceNow Platform,Tableau Prep,Performance Analytics",Full time,India,1-4 Years
39,Data Scientist,Senior Data Scientist Engineer,A.P. Moller - Maersk,"KubeFlow,Airflow,Scikit-Learn,Recommendation Systems",Full time,"Bengaluru / Bangalore, India",0-10 Years
40,Data Scientist,Senior Data Scientist,servicenow,"R,Performance Analytics,Tableau,Sql",Full time,India,1-4 Years
41,Machine Learning Engineer,Machine Learning Engineer Required in Abroad,Donivia Overseas Private Limited,"machine learning engineer,Machine Learning",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",2-12 Years
42,Machine Learning Engineer,Python Developer,HCL Technologies Limited,"Python,Microservices,Kubernetes,Machine Learning",Full time,Bengaluru / Bangalore,3-10 Years
43,Machine Learning Engineer,Senior/Software Development Engineer in Test - Machine Learning,PubMatic,"Pytest,python,Machine Learning,Testing",Full time,"Pune, India",1-3 Years
44,Machine Learning Engineer,Machine Learning Engineer,True Tech Professionals Private Limited,"LLMs,BERT,GPT -variant,tensor flow,Transformer",Full time,Remote,6-16 Years
45,Machine Learning Engineer,Staff SW Engineer - Machine Learning Accelerator,Qualcomm,"Memory,Design Patterns Principles,Source Code",Full time,"Bengaluru / Bangalore, India",0-4 Years
46,Machine Learning Engineer,Machine Learning Quality Engineer,servicenow,"Source Control,ServiceNow instances,system administration/Unix tools",Full time,"Hyderabad / Secunderabad, Telangana, India",2-4 Years
47,Machine Learning Engineer,Machine Learning Engineer,servicenow,"code tuning,Profiling,Java,Unit Testing",Full time,India,2-4 Years
48,Machine Learning Engineer,ETL Developer,HighPoints Technologies India Private Limited,ETL Developer,Full time,"Gurgaon / Gurugram, Chandigarh",3-6 Years
49,Machine Learning Engineer,Sr. Machine Learning Engineer (WFH),Uplers,"ChatGPT,llm prompt engineering,snowflake",Full time,"Bengaluru / Bangalore, India",6-8 Years
50,Machine Learning Engineer,Machine Learning Engineer- WFH,Uplers,"ChatGPT,llm prompt engineering,snowflake",Full time,"Noida, India",4-6 Years
