key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,Data Science Engineer,Electrobrain Modern Technologies Private Limited,"['Microservices', 'Web Technologies', 'Data Science']",Full time,"Noida, Pune",3-8 Years
2,Data Engineer,Data Integration Engineer,Electrobrain Modern Technologies Private Limited,"['Relationship Building', 'Manager Technology']",Full time,"Noida, Pune",4-8 Years
3,Data Engineer,Spark / Scala – Data Engineer - Hybrid model,Skanda IT Consulting Private Limited,"['Hive SQL', 'Spark', 'Scala', 'Data Engineer', 'Pyspark']",Full time,"Bengaluru / Bangalore, Mumbai",6-12 Years
4,Data Engineer,BI DATA ENGINEER,HighPoints Technologies India Private Limited,"['BI DATA ENGINEER', 'Domo', 'Etl', 'Sql', 'Agile']",Full time,"Gurgaon / Gurugram, Chandigarh",6-10 Years
5,Data Engineer,GCP DATA ENGINEER,Adept Strategic Human Resources Management,"['GCP DATA ENGINEER', 'Gcp', 'Docker', 'Kubernetes']",Full time,Bengaluru / Bangalore,7-12 Years
6,Data Engineer,Data Science Engineer,Electrobrain Modern Technologies Private Limited,['pythondata miningProblem SolvingsqlData Science Pysparkalgorithmsnatural language processingteam handlingtime seriesnosqlanalyticsdeep learningregressionlogistic regressionmongodb'],Full time,"Noida, Pune",3-8 Years
7,Data Engineer,Data Integration Engineer,Electrobrain Modern Technologies Private Limited,"['Relationship Building', 'Manager Technology']",Full time,"Noida, Pune",4-8 Years
8,Data Engineer,Data Engineer - Max - 30 LPA,Rapsys Tech Solutions Private Limited,"['data pipelines', 'Java. python', 'hdfs', 'Data Engineer']",Full time,Bengaluru / Bangalore,7-17 Years
9,Data Engineer,L3 Data Center Engineer,HTIS Telecom Private Limited,"['Hardware', 'Datacenter', 'nexus', 'It Infrastructure']",Full time,"Chennai, Mumbai, Mumbai City, Navi Mumbai",12-18 Years
10,Data Engineer,Data Integration Engineer,Electrobrain Modern Technologies Private Limited,"['Relationship Building', 'Manager Technology']",Full time,"Noida, Pune",4-8 Years
11,Data Engineer,Senior Python Data Engineer,Mpowering HR Solutions,"['Manager Quality Assurance', 'Project management']",Full time,"Bengaluru / Bangalore, Pune",4-8 Years
12,Data Engineer,Data Engineer,Career Foresight Hr Solutions Llp,['Data Engineer'],Full time,Cochin / Kochi / Ernakulam,6-10 Years
13,Data Engineer,Data Engineer - OACS,LTIMindtree Limited,"['OACS', 'OAC', 'OAS']",Full time,Mumbai,3-8 Years
14,Data Engineer,Onsite Job For IT GCP DATA Engineer USA H1B Visa,Vaakruthi Software Solutions,"['Oracle Apps', 'Oracle Apps Functional']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",3-8 Years
15,Data Engineer,AWS/PYTHON DATA ENGINEER,Mpowering HR Solutions,"['Sage maker', 'Network/NACL', 'Bit Bucket', 'Data Engineer']",Full time,"Bengaluru / Bangalore, Pune",7-11 Years
16,Data Engineer,AWS/PYTHON DATA ENGINEER,Mpowering HR Solutions,"['Sage maker', 'Network/NACL', 'Bit Bucket', 'Data Engineer']",Full time,"Bengaluru / Bangalore, Pune",7-11 Years
17,Data Engineer,"Engineer 3, Data Engineering",Comcast,"['log', 'downstream applications', 'design standards']",Full time,"Chennai, India",5-7 Years
18,Data Engineer,Data Engineer,Neugene International Inc,"['Etl', 'Informatica']",Full time,"Bengaluru / Bangalore, Chennai",5-9 Years
19,Data Engineer,Senior Python Data Engineer,Mpowering HR Solutions,"['Manager Quality Assurance', 'Project management']",Full time,"Bengaluru / Bangalore, Pune",4-8 Years
20,Data Engineer,Data Engineer,Company name confidential,"['Big Data', 'Hadoop']","Work From Home, Full time",Bengaluru / Bangalore,0-4 Years
21,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Hyderabad / Secunderabad, Telangana, India",6-8 Years
22,Data Engineer,"Engineer 3, Data Engineering",Comcast,"['digital tools', 'data pipelines', 'log', 'database views']",Full time,"Chennai, India",5-7 Years
23,Data Engineer,Data Science Engineer,Electrobrain Modern Technologies Private Limited,"['Microservices', 'Web Technologies', 'Data Science']",Full time,"Noida, Pune",3-8 Years
24,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Guwahati, India",6-8 Years
25,Data Engineer,Data Engineer 4-1,Comcast,"['machine-learning', 'data-engineering', 'big-data']",Full time,"Chennai, India",7-10 Years
26,Data Engineer,"Sr. Data Engineer - Finance Data Analytics (Remote, IND)",CrowdStrike,"['snowflake', 'data lakes', 'data marts', 'airflow']",Full time,"Delhi, India",6-8 Years
27,Data Engineer,"Engineer 3, Data Engineering",Comcast,"['data pipelines', 'design standards', 'data lakes']",Full time,"Chennai, India",5-7 Years
28,Data Engineer,Azure Data Engineer,ICube Consulting Services India Private Limited,"['Azure Services', 'Datalake', 'Logic Apps', 'Poweer Apps']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",3-8 Years
29,Data Engineer,Senior Data Engineer,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"India, Cochin / Kochi / Ernakulam",6-8 Years
30,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Ahmedabad, India",6-8 Years
31,Data Engineer,"Engineer 3, Data Engineering",Comcast,"['log', 'downstream applications', 'design standards']",Full time,"Chennai, India",5-7 Years
32,Data Engineer,Data Engineer 4-1,Comcast,"['machine-learning', 'data-engineering', 'big-data']",Full time,"Chennai, India",7-10 Years
33,Data Engineer,"Sr. Data Engineer - Finance Data Analytics (Remote, IND)",CrowdStrike,"['snowflake', 'data lakes', 'data marts', 'airflow']",Full time,"Delhi, India",6-8 Years
34,Data Engineer,"Engineer 3, Data Engineering",Comcast,"['digital tools', 'data pipelines', 'log', 'database views']",Full time,"Chennai, India",5-7 Years
35,Data Engineer,Consulting - BO - Cloud Engineering - Senior Consultant - Azure Data Engineer HDFC,Deloitte,"['MS SQL RDBMS', 'Microsoft Visual Studio Team Services']",Full time,"Mumbai, India",6-9 Years
36,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Vellore, India",6-8 Years
37,Data Engineer,Data Engineer- WFH,Uplers,"['Problem Solving Attitude', 'Big Data Technology']",Full time,"Hyderabad / Secunderabad, Telangana, India",6-8 Years
